area,distance,first_registration,fuel,price,search,title,url,year
"Rødmyrlia 24, 3735 Skien",203000,2014-08-26,Diesel,199000,Skoda Superb,Skoda Superb TDI 2.0 170HK/4X4/Navi/Ambition/Delskinn/Panorama/NY EU,https://www.finn.no/car/used/ad.html?finnkode=344107600,2015
3617 Kongsberg,181700,2013-07-12,Diesel,96777,Skoda Superb,Skoda Superb SUPERB 2.0-170 D,https://www.finn.no/car/used/ad.html?finnkode=329484620,2011
9034 Oldervik,95000,2020-07-30,Diesel,425002,Skoda Superb,Skoda Superb SUPERB 2.0-190 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=336207003,2020
"Industrivegen 2, 7502 Stjørdal",141000,2020-04-01,Diesel,399999,Skoda Superb,Skoda Superb 2.0 TDI 190Hk/ Sportline/ 4x4/ Automat/ KROK/ 1 eier,https://www.finn.no/car/used/ad.html?finnkode=344108175,2020
"Ankenesveien 100, 8520 Ankenes",138500,2018-10-10,Diesel,319000,Skoda Superb,Skoda Superb 2.0 TDI 4x4 DSG L&K / Massasje / ACC / Webasto / Krok++,https://www.finn.no/car/used/ad.html?finnkode=344125341,2019
"Vognveien 31, 2072 Dal",280460,2011-11-22,Diesel,59000,Skoda Superb,Skoda Superb SKODA SUPERB 2.0 TDI 140 HK DSG 4X4 ELEGANCE STV,https://www.finn.no/car/used/ad.html?finnkode=344140208,2012
"Trekanten 2, 9515 Alta",69800,2021-02-09,Diesel,479000,Skoda Superb,"Skoda Superb Style 2.0 TDi 200hk Style 4x4 Automat, Navigasjon",https://www.finn.no/car/used/ad.html?finnkode=344172012,2021
"Alfasetveien 11, 0668 Oslo",101303,2017-07-07,Bensin,269000,Skoda Superb,Skoda Superb Sup 3 stv l&k tsi 180 dsg Nylig EU / Skinn / Krok,https://www.finn.no/car/used/ad.html?finnkode=344117344,2018
1338 Sandvika,267000,2012-02-06,Diesel,129000,Skoda Superb,Skoda Superb SUPERB 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=341305031,2012
"Storgt 79, 2830 Raufoss",73400,2018-10-11,Diesel,399999,Skoda Superb,"Skoda Superb 2.0  L&K 190 HK TDI 4x4 . ACC,DAB,Webasto+++",https://www.finn.no/car/used/ad.html?finnkode=343751485,2019
6390 Vestnes,254000,2008-04-16,Diesel,15845,Skoda Superb,Skoda Superb SUPERB 1.9-116 D,https://www.finn.no/car/used/ad.html?finnkode=343799078,2008
"Rudssletta 24, 1351 Rud",135000,2017-11-29,Diesel,199900,Skoda Superb,"Skoda Superb 1,6 TDI 120hk Style aut |Outlet|EU06/2025|Krok|",https://www.finn.no/car/used/ad.html?finnkode=343771778,2018
4323 Sandnes,222980,2015-10-07,Diesel,169305,Skoda Superb,Skoda Superb SUPERB 1.6-120 D,https://www.finn.no/car/used/ad.html?finnkode=343823829,2016
"Rosenkrantzgata 85, 3018 Drammen",212000,2015-08-19,Diesel,179900,Skoda Superb,Skoda Superb 2.0TDI / ACC / DSG / KAMERA / KEYLESS / KROK / WEBASTO+,https://www.finn.no/car/used/ad.html?finnkode=343753118,2016
"Marie Michelets veg 4, 7045 Trondheim",105000,2018-03-19,Diesel,339000,Skoda Superb,Skoda Superb Canton/Krok/DAB+/Sportline/4X4/DCC/ACC/Vinterpakke,https://www.finn.no/car/used/ad.html?finnkode=343840949,2018
"Bryggeriveien 3, 4857 Arendal",117000,2015-11-27,Diesel,219000,Skoda Superb,"Skoda Superb 2.0 TDI 150HK STYLE, DSG Webasto, ACC, H Feste, Pigg.",https://www.finn.no/car/used/ad.html?finnkode=343848551,2016
0661 Oslo,138117,2012-08-31,Diesel,60000,Skoda Superb,Skoda Superb SUPERB 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=343396062,2013
"Skibåsen 1, 4636 Kristiansand S",151000,2016-06-10,Diesel,179000,Skoda Superb,"Skoda Superb 1,6tdi 120hk style",https://www.finn.no/car/used/ad.html?finnkode=343314888,2016
"Olav Ingstads vei 7 B, 1351 Rud",90400,2021-05-27,El + Bensin,299000,Skoda Superb,Skoda Superb IV 218HK STYLE WEBASTO ACTIVE-INFO PANO ALCANTARA KROK+,https://www.finn.no/car/used/ad.html?finnkode=343310750,2021
"Løxaveien 5, 1351 Rud",14500,2022-12-13,Diesel,539000,Skoda Superb,Skoda Superb 2.0  TDI 200HK 4X4 NORSK WEBASTO HENGERFESTE SKINN++,https://www.finn.no/car/used/ad.html?finnkode=343397631,2023
"Skibåsen 1, 4636 Kristiansand S",61000,2021-05-25,El + Bensin,309000,Skoda Superb,"Skoda Superb Style 1,4tsi 204 hk Phev",https://www.finn.no/car/used/ad.html?finnkode=343323609,2021
3660 Rjukan,58500,2020-01-22,Diesel,434305,Skoda Superb,Skoda Superb SUPERB 2.0-190 D 4X4 Scout,https://www.finn.no/car/used/ad.html?finnkode=343423868,2020
2582 Grimsbu,132000,2014-04-22,Bensin,119999,Skoda Superb,Skoda Superb SUPERB 1.8L/160HK/BENSIN/NY EU,https://www.finn.no/car/used/ad.html?finnkode=343526062,2014
"Billingstadsletta 16-18, 1396 Billingstad",101026,2017-03-29,Diesel,224900,Skoda Superb,"Skoda Superb 2,0 TDI 150hk Style ACC/R.CAM/SKINN/NAVI/CARPLAY/AUT",https://www.finn.no/car/used/ad.html?finnkode=343867106,2017
"Billingstadsletta 16-18, 1396 Billingstad",93664,2019-05-07,Diesel,274900,Skoda Superb,"Skoda Superb 2,0 TDI 150hk Style /Navi/ Krok/ webasto/ ACC/ DAB",https://www.finn.no/car/used/ad.html?finnkode=343867058,2019
"Storebotn 69, 5309 Kleppestø",41000,2020-06-30,El + Bensin,329990,Skoda Superb,"Skoda Superb IV Hybrid 1,4 TSI L&K/ACC/Matrix/H.Feste ++",https://www.finn.no/car/used/ad.html?finnkode=343871787,2020
5380 Telavåg,237627,2011-05-09,Diesel,64995,Skoda Superb,Skoda Superb SUPERB 2.0-140 D,https://www.finn.no/car/used/ad.html?finnkode=343873247,2011
"Pindsleveien  8 B, 3221 Sandefjord",119647,2015-12-29,Diesel,214900,Skoda Superb,Skoda Superb Style 120 D aut. ACC/COLUMBUS/SKINN/PANO/KAM/CANTON++,https://www.finn.no/car/used/ad.html?finnkode=343185320,2016
"Stoaveien 39, 4848 Arendal",105300,2017-09-27,Bensin,268000,Skoda Superb,"Skoda Superb 2,0 TDI 150hk Style 4x4 Adaptiv cruise/Webasto/H.feste",https://www.finn.no/car/used/ad.html?finnkode=343885599,2018
"Trondheimsveien 40, 2013 Skjetten",19613,2023-06-21,Diesel,589900,Skoda Superb,"Skoda Superb 2,0 TDI 200hk 4x4 Canton,Matrix,P.varmer,Krok,Navi,ACC",https://www.finn.no/car/used/ad.html?finnkode=343958619,2023
4353 Klepp stasjon,214000,2009-12-02,Diesel,41845,Skoda Superb,Skoda Superb SUPERB 1.9tdi-105hk 5-trinns manuell,https://www.finn.no/car/used/ad.html?finnkode=308249296,2010
4070 Randaberg,51000,2019-04-23,Bensin,298305,Skoda Superb,"Skoda Superb SUPERB 1.5-150 L&K, mye utstyr og lav KM",https://www.finn.no/car/used/ad.html?finnkode=340310156,2019
"HYLLAVEGEN 4, 7670 Inderøy",205411,2011-06-09,Diesel,79900,Skoda Superb,"Skoda Superb automat, stvogn, diesel, krok, eu ok",https://www.finn.no/car/used/ad.html?finnkode=343950082,2011
"Trondheimsveien 40, 2013 Skjetten",11200,2022-12-30,Diesel,549900,Skoda Superb,"Skoda Superb 2,0 TDI 200hk Style 4x4 Canton, Skinn, Matrix, P.Varme",https://www.finn.no/car/used/ad.html?finnkode=343959990,2023
9009 Tromsø,255000,2012-12-06,Diesel,56845,Skoda Superb,Skoda Superb SUPERB 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=343974645,2012
1940 Bjørkelangen,114000,2017-04-20,Bensin,354305,Skoda Superb,Skoda Superb SUPERB 2.04X4 400HK,https://www.finn.no/car/used/ad.html?finnkode=343947272,2017
"Industrigt 52 a, 2619 Lillehammer",151898,2020-07-10,El + Bensin,244900,Skoda Superb,Skoda Superb Sup3fl stv l&k phev tsi dsg Skinn|El.sete|Webasto|Hfest,https://www.finn.no/car/used/ad.html?finnkode=343968372,2020
"Industriveien 45, 7080 Heimdal",54117,2020-01-31,El + Bensin,339900,Skoda Superb,Skoda Superb iV Sportline Active info Webasto Matrix krok++++,https://www.finn.no/car/used/ad.html?finnkode=343979354,2020
"Gamle Blindheimsveg 25, 6012 Ålesund",66800,2018-12-10,Bensin,299900,Skoda Superb,Skoda Superb Style 1.5TSI-150hk DSG Krok ACC Kamera Tilstandsrapport,https://www.finn.no/car/used/ad.html?finnkode=344013217,2019
"Vangsveien 91, 2317 Hamar",148700,2019-11-05,Diesel,334900,Skoda Superb,"Skoda Superb 2,0 TDI 190hk Style 4x4 aut",https://www.finn.no/car/used/ad.html?finnkode=344013367,2020
"JONGSÅSVEIEN 4, 1338 Sandvika",92405,2020-01-06,El + Bensin,289000,Skoda Superb,"Skoda Superb 1,4TSI 218HK iV DSG L&K/El.seter/Webasto/Krok/Canton",https://www.finn.no/car/used/ad.html?finnkode=344020415,2020
"JONGSÅSVEIEN 4, 1338 Sandvika",84442,2020-03-10,El + Bensin,279000,Skoda Superb,"Skoda Superb 1,4 TSI 218HK iV  DSG Style/Hengerfeste/Webasto",https://www.finn.no/car/used/ad.html?finnkode=344020159,2020
4104 Jørpeland,132996,2010-11-17,Bensin,61845,Skoda Superb,Skoda Superb SUPERB 1.8-160,https://www.finn.no/car/used/ad.html?finnkode=344022858,2011
1580 Rygge,188960,2011-07-27,Diesel,99845,Skoda Superb,Skoda Superb SUPERB 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=344048531,2012
"JONGSÅSVEIEN 4, 1338 Sandvika",67200,2020-01-31,El + Bensin,329000,Skoda Superb,"Skoda Superb IV 1,4TSI 218HK DSG SportLine/Webasto/Crystal/Acc/Krok",https://www.finn.no/car/used/ad.html?finnkode=344021040,2020
"Havneveien 1, 7652 Verdal",151672,2016-02-09,Diesel,259000,Skoda Superb,Skoda Superb Sup 3 stv style tdi 190 4x4dsg Panorama/Canton/ Kamera,https://www.finn.no/car/used/ad.html?finnkode=344081557,2016
,96584,2018-03-05,Diesel,339900,Skoda Superb,"Skoda Superb 2,0 TDI 190hk Style 4x4 aut OUTLET | SKIBOKS | KROK",https://www.finn.no/car/used/ad.html?finnkode=344087387,2018
"Kokstadflaten 19B, 5257 Kokstad",65800,2020-06-18,El + Bensin,319900,Skoda Superb,Skoda Superb Ambition/Norsk/ACC/Kamera/Krok/Matrix/Webasto/S+V,https://www.finn.no/car/used/ad.html?finnkode=344092127,2020
"Fagernesvegen 28, 9027 Ramfjordbotn",164585,2011-05-09,Diesel,139000,Skoda Superb,Skoda Superb 2.0 TDi 140hk 4x4 DSG Stv.,https://www.finn.no/car/used/ad.html?finnkode=343143766,2011
1727 Sarpsborg,176000,2013-12-10,Diesel,99305,Skoda Superb,Skoda Superb SUPERB 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=343146067,2014
2830 Raufoss,241000,2011-12-22,Diesel,60845,Skoda Superb,Skoda Superb SUPERB 2.0-140 D,https://www.finn.no/car/used/ad.html?finnkode=343195109,2012
"Folkvangveien 20, 1348 Rykkinn",300100,2013-04-30,Diesel,38500,Skoda Superb,Skoda Superb 140HK-Diesel-4x4-AUTOMAT-Krok-Klima-1.Eier-RepObjekt,https://www.finn.no/car/used/ad.html?finnkode=343132023,2013
"Gomsrudveien 120, 3610 Kongsberg",72230,2017-11-14,Diesel,359000,Skoda Superb,"Skoda Superb 2,0 TDI 190hk L&K 4x4 aut. /P.varm/Canton/Skinn/ACC++",https://www.finn.no/car/used/ad.html?finnkode=343158496,2018
"Vilbergvegen 122, 2060 Gardermoen",125000,2020-12-07,Diesel,378900,Skoda Superb,"Skoda Superb 2,0 TDI 200hk L&K 4x4 aut",https://www.finn.no/car/used/ad.html?finnkode=343149588,2021
"Brattengvegen 81, 2822 Bybrua",217000,2011-12-22,Diesel,69500,Skoda Superb,"Skoda Superb 1,6TDI/105hk, Greenline,Elegance, Luxpakke,Skinn, +++",https://www.finn.no/car/used/ad.html?finnkode=343155370,2012
"Tungasletta 6, 7047 Trondheim",74951,2022-02-25,Diesel,489000,Skoda Superb,"Skoda Superb 2,0 TDI 200hk Style 4x4 Webasto|HFeste|Ryggekam|Canton+",https://www.finn.no/car/used/ad.html?finnkode=343187973,2022
"Skibåsen 1, 4636 Kristiansand S",150700,2018-07-30,Diesel,299000,Skoda Superb,Skoda Superb L&K D190 DSG4X4,https://www.finn.no/car/used/ad.html?finnkode=343210924,2018
"Viksveien 29, 3530 Røyse",136500,2016-03-15,Diesel,269000,Skoda Superb,Skoda Superb 2.0TDI 190HK 4X4 aut L&K Webasto/Krok/Skinn/Kamera ++,https://www.finn.no/car/used/ad.html?finnkode=343226031,2016
1880 Eidsberg,125990,2019-05-07,Diesel,283147,Skoda Superb,"Skoda Superb 2,0 TDI 150hk Style aut",https://www.finn.no/car/used/ad.html?finnkode=331739679,2019
"Dyrskuevegen 4, 2040 Kløfta",89600,2014-11-07,Diesel,189900,Skoda Superb,Skoda Superb 2.0 (140HK) Ambition/Webasto/Navi/Skinn/DAB/EU-2026!,https://www.finn.no/car/used/ad.html?finnkode=343283914,2015
2007 Kjeller,91000,2017-08-30,Bensin,240000,Skoda Superb,Skoda Superb SUPERB 1.4-150,https://www.finn.no/car/used/ad.html?finnkode=343208739,2018
"Skibåsen 1, 4636 Kristiansand S",90000,2017-05-30,Bensin,249000,Skoda Superb,Skoda Superb Superb,https://www.finn.no/car/used/ad.html?finnkode=343275078,2017
"Kjærlighetsstien 28, 3112 Tønsberg",16865,2022-12-13,Diesel,549000,Skoda Superb,"Skoda Superb 2,0 TDI 200hk Style 4x4 aut /Webasto /Skinn /H.feste",https://www.finn.no/car/used/ad.html?finnkode=342335644,2023
"Tungasletta 6, 7047 Trondheim",36163,2020-06-29,El + Bensin,319000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV Style aut Webasto|HF|Matrix|Ryggekam+",https://www.finn.no/car/used/ad.html?finnkode=343250484,2020
1553 Son,157000,2012-06-27,Diesel,84205,Skoda Superb,"Skoda Superb 1,6 TDI 105 hk Family",https://www.finn.no/car/used/ad.html?finnkode=342236560,2012
"Midtstranda 65, 2321 Hamar",118000,2012-12-19,Diesel,139000,Skoda Superb,Skoda Superb | Hel og fin bil |,https://www.finn.no/car/used/ad.html?finnkode=342334848,2013
"Søndre vei 146A, 4560 Vanse",233000,2012-01-27,Diesel,105000,Skoda Superb,"Skoda Superb 2,0TDI 140HK 4x4 DSG-DAB-ryggekamera-navi m.m.",https://www.finn.no/car/used/ad.html?finnkode=342351812,2012
"Vangsvegen 503, 2322 Ridabu",140000,2016-01-15,Diesel,259000,Skoda Superb,Skoda Superb 190 HK -STYLE - 4x4 - AUTOMAT - MEGET VELHOLDT,https://www.finn.no/car/used/ad.html?finnkode=342342269,2016
"Vangsvegen 503, 2322 Ridabu",147500,2012-10-24,Diesel,164000,Skoda Superb,Skoda Superb STV - AUT - 4X4 - NY EU - 1 EIER -SE KM,https://www.finn.no/car/used/ad.html?finnkode=342341290,2013
"Bruveien 17, 3055 Krokstadelva",34338,2021-02-24,Diesel,476500,Skoda Superb,"Skoda Superb 2,0Tdi/200Hk/4x4/Aut/Kombi/L&K/Canton/DigCockpit/Kr",https://www.finn.no/car/used/ad.html?finnkode=342357573,2021
"Hadelandsveien, 3514 Hønefoss",205000,2018-11-20,Diesel,269900,Skoda Superb,Skoda Superb 190HK 4x4 DSG 1-Eier/ Webasto/ Krok/ Skinn/ DCC,https://www.finn.no/car/used/ad.html?finnkode=342388150,2019
9103 Kvaløya,172300,2017-03-15,Diesel,249000,Skoda Superb,"Skoda Superb 2,0 TDI 190hk L&K 4x4 aut",https://www.finn.no/car/used/ad.html?finnkode=342142843,2017
"Industriveien 11B, 2020 Skedsmokorset",148624,2020-03-04,El + Bensin,249900,Skoda Superb,Skoda Superb 1.4TSI PHEV LAURIN&KLEMENT VELLUTSTYRT ACTIVEINFO 218HK,https://www.finn.no/car/used/ad.html?finnkode=342446545,2020
4346 Bryne,198000,2018-03-01,Bensin,188305,Skoda Superb,"Skoda Superb 1,4 TSI 150hk L&K aut (K)",https://www.finn.no/car/used/ad.html?finnkode=342421043,2018
3360 Geithus,264265,2010-11-02,Diesel,49995,Skoda Superb,Skoda Superb SUPERB 2.0-170 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=342474595,2010
7165 Oksvoll,200400,2017-06-07,Diesel,203305,Skoda Superb,Skoda Superb SUPERB 2.0-190 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=342497837,2017
7670 Inderøy,185000,2012-02-13,Diesel,99305,Skoda Superb,"Skoda Superb 2,0 TDI 140 hk 4X4 DSG Elegance",https://www.finn.no/car/used/ad.html?finnkode=342688422,2012
"viksletta 111, 1788 Halden",240000,2010-11-23,Bensin,56845,Skoda Superb,Skoda Superb 1.4L 125HK-6 GIR-NY NAF EU 04/26-MYE UTSTYR-HENGFESTE..,https://www.finn.no/car/used/ad.html?finnkode=342737739,2011
7507 Stjørdal,89000,2016-05-18,Bensin,254205,Skoda Superb,"Skoda Superb 1,8 TSI 180hk L&K aut",https://www.finn.no/car/used/ad.html?finnkode=340948263,2016
3055 Krokstadelva,152000,2018-01-25,Diesel,244305,Skoda Superb,Skoda Superb SUPERB 2.0-150 D,https://www.finn.no/car/used/ad.html?finnkode=342556634,2018
"Herbergveien 4, 1710 Sarpsborg",69000,2020-02-25,El + Bensin,289000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV Ambition aut Ryggekam/Krok/ACC/Parkvar",https://www.finn.no/car/used/ad.html?finnkode=341346555,2020
"Vuluvegen 301, 7563 Malvik",14000,2022-12-30,Diesel,519900,Skoda Superb,Skoda Superb 2.0 TDI 200 hk 4x4 DSG Webasto Krok LED INNBYTTE/FINANS,https://www.finn.no/car/used/ad.html?finnkode=341328830,2023
3140 Nøtterøy,188871,2013-03-19,Diesel,94305,Skoda Superb,Skoda Superb SUPERB 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=341599575,2013
"Svartbekkvegen 75, 2406 Elverum",22000,2022-11-16,Diesel,555000,Skoda Superb,"Skoda Superb 2,0 TDI 200hk Style 4x4 2.200 KG HENGERVEKT/WEBASTO+++",https://www.finn.no/car/used/ad.html?finnkode=341359771,2023
"Fagernesvegen 28, 9027 Ramfjordbotn",205559,2011-09-08,Diesel,129000,Skoda Superb,Skoda Superb 2.0 TDi 140hk 4x4 DSG Stv,https://www.finn.no/car/used/ad.html?finnkode=341353576,2012
"Sportsveien 3, 3615 Kongsberg",16704,2020-11-13,El + Bensin,369000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV Sportline aut WEBASTO",https://www.finn.no/car/used/ad.html?finnkode=341377968,2021
"Skibåsen 4, 4636 Kristiansand S",74200,2016-11-04,Diesel,249000,Skoda Superb,"Skoda Superb 1,6 TDI 120hk Ambition aut",https://www.finn.no/car/used/ad.html?finnkode=341386757,2017
3044 Drammen,197100,2015-10-28,Diesel,204305,Skoda Superb,"Skoda Superb 2,0 TDI 190hk L&K aut",https://www.finn.no/car/used/ad.html?finnkode=341607890,2016
0963 Oslo,47677,2020-12-29,El + Bensin,342129,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV L&K",https://www.finn.no/car/used/ad.html?finnkode=341680412,2021
9310 Sørreisa,253800,2013-06-24,Diesel,139305,Skoda Superb,"Skoda Superb 2,0 TDI 170hk 4x4 L&K DSG",https://www.finn.no/car/used/ad.html?finnkode=341715781,2014
"Galteråsen 15a, 5916 Isdalstø",133500,2017-05-12,Diesel,269000,Skoda Superb,Skoda Superb SKINN/ADAPTIV/CANTON/L&K/RYGGEKAMERA/HENGERFESTE++,https://www.finn.no/car/used/ad.html?finnkode=341781623,2017
"Olaves Hvervens vei 13, 1266 Oslo",154350,2013-12-04,Diesel,120000,Skoda Superb,Skoda Superb TDI /AUTOMAT/NAVI/P.SENSOR/CRUISE/SKINN/DAB+/KROK,https://www.finn.no/car/used/ad.html?finnkode=341821532,2014
"Elfengveien 2, 2500 Tynset",44930,2021-04-16,El + Bensin,359000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV L&K aut OppvFrontr|Webasto|HFeste+",https://www.finn.no/car/used/ad.html?finnkode=341757392,2021
"Tunvegen 17, 2060 Gardermoen",146287,2010-04-12,Diesel,99000,Skoda Superb,Skoda Superb 2.0-140HK*EU OK 11.25*ISOFIX*AUTOMAT*AUX*DEFA*LAV KM,https://www.finn.no/car/used/ad.html?finnkode=337635467,2010
"Garderbakken 1, 1900 Fetsund",150000,2013-08-26,Bensin,79000,Skoda Superb,Skoda Superb 1.4TSI/125hk/Skinn/Krok/Parkeringssensor/PÅKOSTET/++,https://www.finn.no/car/used/ad.html?finnkode=341862805,2013
"Billingstadsletta 14-18, 1396 Billingstad",39576,2020-11-23,El + Bensin,349750,Skoda Superb,Skoda Superb iV L&K 218hk Navi-Webasto-Matrix-Skinn-H.feste,https://www.finn.no/car/used/ad.html?finnkode=340865398,2021
"Nygårdsveien 67, 1423 Ski",40709,2020-12-29,Diesel,474000,Skoda Superb,"Skoda Superb 2,0 TDI 190hk L&K 4x4 aut VENT.SKINN/KROK/WEBAST/2XEL.S",https://www.finn.no/car/used/ad.html?finnkode=338360990,2021
"Stabburveien 2a, 1617 Fredrikstad",116000,2020-12-16,El + Bensin,299999,Skoda Superb,Skoda Superb 1.4TSI/218HK/IV/L&K/SKINN/ACC/CANTON/R.KAM/KROK/NAVI/++,https://www.finn.no/car/used/ad.html?finnkode=341877999,2021
"Brekkvegen 6, 6690 Aure",170000,2016-04-22,Bensin,159000,Skoda Superb,"Skoda Superb Style, DSG, Hengerfeste",https://www.finn.no/car/used/ad.html?finnkode=338085114,2016
7042 Trondheim,60000,2020-01-22,El + Bensin,319000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV PHEV L&K aut Webasto|HFeste|Rygkam",https://www.finn.no/car/used/ad.html?finnkode=328406764,2020
"FREDFOSSGATA 41, 3320 Vestfossen",48500,2021-04-06,El + Bensin,335000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV Style Hybrid | Krok | Webasto | ACC",https://www.finn.no/car/used/ad.html?finnkode=338327934,2021
"Tungasletta 6, 7047 Trondheim",19685,2021-03-25,El + Bensin,389000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV L&K aut OppvFrontr|Webasto|HFeste+",https://www.finn.no/car/used/ad.html?finnkode=338388015,2021
"Smørbøttaveien 9, 1617 Fredrikstad",62700,2017-12-05,Bensin,269900,Skoda Superb,"Skoda Superb 1,4 TSI 150hk Style aut ACC/Krok/Navi/Delskinn/El.sete",https://www.finn.no/car/used/ad.html?finnkode=338625517,2018
"Ski Storsenter - ta kontakt for visning, 1401 Ski",100000,2017-01-12,Diesel,289900,Skoda Superb,Skoda Superb 190hk 4x4 / Skinn / Krok / ACC / R.Kam / K.less/ P.Varm,https://www.finn.no/car/used/ad.html?finnkode=339019590,2017
"Ing. Rybergsgate 96, 3027 Drammen",19900,2022-11-25,Diesel,599900,Skoda Superb,Skoda Superb L&K 200hk tdi 4x4 Matrix EL-skinnseter Webasto Canton,https://www.finn.no/car/used/ad.html?finnkode=339154316,2023
"Industriveien 8, 7820 Spillum",119000,2020-12-21,Diesel,399990,Skoda Superb,"Skoda Superb 2.0 TDI 200hk, L&K, aut, 4x4, skinn, krok, webasto+++",https://www.finn.no/car/used/ad.html?finnkode=339193338,2021
"Mjåvannsvegen 3, 4628 Kristiansand S",178400,2016-02-02,Diesel,239999,Skoda Superb,"Skoda Superb 2,0TDI-190HK* 4X4-DSG* KROK* NAVI* ACC* PDC* LED/XENON*",https://www.finn.no/car/used/ad.html?finnkode=339231840,2016
"Skogentippen, 3630 Rødberg",117000,2019-04-12,Diesel,349000,Skoda Superb,"Skoda Superb 2,0 TDI 190hk L&K 4x4 aut (K)",https://www.finn.no/car/used/ad.html?finnkode=339162681,2019
,151000,2016-04-07,Bensin,164900,Skoda Superb,Skoda Superb 150hk / EU 02.26 / DAB / Cruise / Minne / DEFA / S+V+++,https://www.finn.no/car/used/ad.html?finnkode=339282623,2016
"Kjøpmannsbrotet 12, 4352 Kleppe",336000,2013-08-27,Diesel,69000,Skoda Superb,Skoda Superb 2.0 D 170hk 4x4 eu25 +++,https://www.finn.no/car/used/ad.html?finnkode=339314798,2013
"Energiveien 13, 2069 Jessheim",98300,2018-10-29,Diesel,359900,Skoda Superb,Skoda Superb NY EU | CANTON | HENGERFESTE,https://www.finn.no/car/used/ad.html?finnkode=339408780,2019
"Vestre Rosten 83, 7075 Tiller",156000,2015-11-18,Diesel,199000,Skoda Superb,"Skoda Superb 2,0 TDI 150hk Style aut KROK/NAVI/BT/ACC",https://www.finn.no/car/used/ad.html?finnkode=339669113,2016
"Fiskåvegen 2, 4120 Tau",64600,2019-06-17,Bensin,289000,Skoda Superb,Skoda Superb 1.5TSI 150hk DSG Style Tilhengerfeste Webasto ACC,https://www.finn.no/car/used/ad.html?finnkode=339422588,2019
0486 Oslo,93000,2019-02-08,Diesel,339305,Skoda Superb,Skoda Superb SUPERB 2.0-190 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=339803833,2019
"Sanderplassen 1, 6800 Førde",99365,2018-11-21,Bensin,289000,Skoda Superb,Skoda Superb Sup 3 stv style tsi 150 dsg KROK/KAMERA/P-VARMER/NAVI,https://www.finn.no/car/used/ad.html?finnkode=325899263,2019
"Navarveien 5a, 7820 Spillum",42000,2021-12-15,Diesel,499000,Skoda Superb,Skoda Superb Sup3fl stv sty d200 dsg4x4kamp BAD ROAD/WEBASTO/KROK+++,https://www.finn.no/car/used/ad.html?finnkode=335459310,2022
"Navarveien 5a, 7820 Spillum",33000,2021-11-25,Diesel,539000,Skoda Superb,Skoda Superb Sup3fl stv l&k d200 4x4 dsg WEBASTO/KROK/SKINN+++++++,https://www.finn.no/car/used/ad.html?finnkode=327068160,2022
"Brugata 12, 3520 Jevnaker",179000,2015-11-26,Diesel,229000,Skoda Superb,Skoda Superb 2.0/190hk/4x4/Aut/Skinn/Krok/Webasto/Navi/ACC,https://www.finn.no/car/used/ad.html?finnkode=328047101,2016
"Vilbergvegen 122, 2060 Gardermoen",14000,2023-03-21,Bensin,729700,Skoda Superb,"Skoda Superb 2,0 TSI 280hk SportLine 4x4 DEMOBIL",https://www.finn.no/car/used/ad.html?finnkode=327825873,2023
"Tømteveien 10, 1410 Kolbotn",19494,2022-12-30,Diesel,619000,Skoda Superb,Skoda Superb Sup3fl stv sportl d2004x4dsg NAVI-WEBAS-KROK-LED MATR-+,https://www.finn.no/car/used/ad.html?finnkode=328475426,2023
"Nygårdsveien 67, 1423 Ski",48097,2021-08-04,El + Bensin,324000,Skoda Superb,"Skoda Superb 1,4 TSI 218hk iV Style MATRIX/H.FESTE/WEBASTO/EL.STOL/",https://www.finn.no/car/used/ad.html?finnkode=329712381,2021
"Mjåvannsvegen 3, 4628 Kristiansand S",108950,2016-03-15,Diesel,229999,Skoda Superb,"Skoda Superb 1,6TDI-120HK* DSG* NAVI* KROK* LED/XENON* ACC* WEBASTO*",https://www.finn.no/car/used/ad.html?finnkode=328533236,2016
"Stemmane 1A, 4636 Kristiansand S",79302,2019-08-19,Diesel,289000,Skoda Superb,Skoda Superb 2.0 DIESEL-ACC-NAVI-R.SENS-KEY.L-HENGERF-CARPLAY++,https://www.finn.no/car/used/ad.html?finnkode=330523378,2019
