distance,first_registration,fuel,price,search,title,url,year
39650,2020-03-31,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Premium 449km WLTP,https://www.finn.no/car/used/ad.html?finnkode=334936901,2020
64800,2020-03-26,Elektrisitet,259900,Hyundai Kona,Hyundai Kona 64Kwt 204HK Premium Skinn Takluke App,https://www.finn.no/car/used/ad.html?finnkode=335053831,2020
37048,2022-02-22,Elektrisitet,319000,Hyundai Kona,Hyundai Kona Long Range -,https://www.finn.no/car/used/ad.html?finnkode=335071373,2021
27700,2021-07-21,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona Premium LR H.feste, Toppmodell, 1 eier, Lav km.!",https://www.finn.no/car/used/ad.html?finnkode=335075612,2021
109500,2019-03-04,Elektrisitet,219000,Hyundai Kona,"Hyundai Kona Premium LR Skinn, Navi, Kamera, ACC, HUD 2års Garanti",https://www.finn.no/car/used/ad.html?finnkode=335120120,2019
40600,2020-05-27,Elektrisitet,209900,Hyundai Kona,"Hyundai Kona SR, CRUISE, KRELL, NAVI, KAMERA",https://www.finn.no/car/used/ad.html?finnkode=335392194,2020
63700,2020-03-02,Elektrisitet,273900,Hyundai Kona,Hyundai Kona 64KW/ Premium/ Teknikkpakke/ Skinn/ Soltak/ BlueLink,https://www.finn.no/car/used/ad.html?finnkode=335457568,2020
78500,2020-07-23,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Premium m/skinn,https://www.finn.no/car/used/ad.html?finnkode=335466621,2020
500,2023-09-19,Elektrisitet,429900,Hyundai Kona,"Hyundai Kona Premium Long Range - SPAR 50.000,-",https://www.finn.no/car/used/ad.html?finnkode=335459757,2024
82000,2019-02-11,Elektrisitet,229000,Hyundai Kona,Hyundai Kona 64kWh Premium/Long Ronge/Skinn/ACC,https://www.finn.no/car/used/ad.html?finnkode=335494928,2019
455,2023-05-24,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Trend SR Norsk 2 sett hjul,https://www.finn.no/car/used/ad.html?finnkode=335593673,2023
47000,2020-02-07,Elektrisitet,270595,Hyundai Kona,"Hyundai Kona Premium, Skinn, soltak,Norsk",https://www.finn.no/car/used/ad.html?finnkode=335586968,2020
6800,2023-02-28,Elektrisitet,369000,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=331923339,2023
35000,2021-03-30,Elektrisitet,309999,Hyundai Kona,Hyundai Kona 64kwh/Skinn/Navi/LongRange/Premiun,https://www.finn.no/car/used/ad.html?finnkode=331827929,2021
12650,2022-11-27,Elektrisitet,349000,Hyundai Kona,"Hyundai Kona Premium LR 484WLTP Norsk, Skinn, R.kamera,HUD, Som ny!",https://www.finn.no/car/used/ad.html?finnkode=332014464,2022
33616,2021-03-12,Elektrisitet,299000,Hyundai Kona,Hyundai Kona Premium LR Nybilgaranti,https://www.finn.no/car/used/ad.html?finnkode=332034398,2021
45300,2018-09-21,Elektrisitet,259900,Hyundai Kona,Hyundai Kona PREMIUM 64KWh***TOPPUTGAVEN*NORSK***,https://www.finn.no/car/used/ad.html?finnkode=332460536,2019
10500,2023-04-17,Elektrisitet,279000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=332314727,2023
47365,2019-04-01,Elektrisitet,259000,Hyundai Kona,"Hyundai Kona Teknikk, komplett servicehefte, Norsk",https://www.finn.no/car/used/ad.html?finnkode=332459499,2019
9650,2022-03-15,Elektrisitet,379000,Hyundai Kona,Hyundai Ioniq 5 Skinn/Elseter/Bluelink/VP/Ad.cruise/S+V-hjul++,https://www.finn.no/car/used/ad.html?finnkode=332405899,2022
33000,2021-10-25,Elektrisitet,315900,Hyundai Kona,Hyundai Kona PREMIUM LR /HEADUP DISPLAY/NAV/KAMERA/APP/++,https://www.finn.no/car/used/ad.html?finnkode=332723967,2021
40800,2021-07-09,Elektrisitet,309000,Hyundai Kona,Hyundai Kona Premium App - DAB+ - Ryggekamera - Navi +++,https://www.finn.no/car/used/ad.html?finnkode=332773339,2021
38872,2020-07-01,Elektrisitet,278000,Hyundai Kona,"Hyundai Kona Premium 484km Range 204hk H.feste,Kamera,Takluke, Rattv",https://www.finn.no/car/used/ad.html?finnkode=332804569,2020
20760,2022-04-01,Elektrisitet,370000,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=332908075,2022
6162,2023-02-28,Elektrisitet,378000,Hyundai Kona,Hyundai Kona Long Range Premium m/skinn |Demobil|484km,https://www.finn.no/car/used/ad.html?finnkode=332813630,2023
22050,2021-12-22,Elektrisitet,344900,Hyundai Kona,Hyundai Kona Premium Long Range NAV|HUD|ACC|App-styring,https://www.finn.no/car/used/ad.html?finnkode=333125041,2022
120000,2018-08-29,Elektrisitet,240157,Hyundai Kona,"Hyundai Kona 64KWh Premium Skinn, Navi, Kamera, ACC, HUD, KRELL",https://www.finn.no/car/used/ad.html?finnkode=305593626,2019
4568,2022-02-01,Elektrisitet,348000,Hyundai Kona,Hyundai Kona Trend 64 kWh Varmepumpe/Head Up/Kamera/LED/DAB+/ACC+++,https://www.finn.no/car/used/ad.html?finnkode=308846681,2022
5400,2022-12-19,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=306933069,2023
47400,2020-02-05,Elektrisitet,279900,Hyundai Kona,Hyundai Kona PREMIUM 64KWh***TOPPUTGAVEN*NORSK***,https://www.finn.no/car/used/ad.html?finnkode=312026665,2020
5162,2022-08-29,Elektrisitet,295000,Hyundai Kona,Hyundai Kona Trend Navi,https://www.finn.no/car/used/ad.html?finnkode=311965087,2022
12500,2022-12-07,Elektrisitet,285000,Hyundai Kona,Hyundai Kona Trend /STD Range/Leveringsklare nye biler,https://www.finn.no/car/used/ad.html?finnkode=313376941,2022
6500,2021-11-19,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Trend-norsk bil lav km 305 km,https://www.finn.no/car/used/ad.html?finnkode=318573429,2021
72003,2019-03-26,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Premium |Norsk|ACC|Navi|Skinn|Krell|*Inkl. Frakt|449km|,https://www.finn.no/car/used/ad.html?finnkode=315948644,2019
10500,2022-05-25,Elektrisitet,359000,Hyundai Kona,Hyundai Kona El Premium m/skinn 484km Long Range/Premium m/Skinn/ACC,https://www.finn.no/car/used/ad.html?finnkode=318442030,2022
69000,2020-02-21,Elektrisitet,279900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=316236027,2020
74000,2020-05-20,Elektrisitet,259305,Hyundai Kona,"Hyundai Kona Premium LR, Alt ink soltak. Norsk! En eier! Meget pen",https://www.finn.no/car/used/ad.html?finnkode=319860917,2020
39500,2021-02-24,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona Premium LR Toppmodell, Soltak, Meget velholdt !",https://www.finn.no/car/used/ad.html?finnkode=321710251,2021
76700,2019-11-29,Elektrisitet,229000,Hyundai Kona,"Hyundai Kona NORSK 64kWh 204hk Teknikkpakke, Skinn, KRELL, ACC, HUD",https://www.finn.no/car/used/ad.html?finnkode=319206861,2019
7916,2021-03-24,Elektrisitet,368800,Hyundai Kona,Hyundai Kona SE KM/SOM NY/204HK/LONG RANGE/64kWh/VARMEPUMPE/NYBIL GA,https://www.finn.no/car/used/ad.html?finnkode=272171099,2021
13000,2021-04-21,Elektrisitet,379000,Hyundai Kona,Hyundai Kona 64kWh LONG RANGE PREMIUM SKINN SOLTAK HEADUP AD.CRUISE+,https://www.finn.no/car/used/ad.html?finnkode=279427994,2021
21000,2021-08-20,Elektrisitet,339000,Hyundai Kona,"Hyundai Kona Premium,LR,NORSK,FACELIFT,SKINN,2 SETT HJUL",https://www.finn.no/car/used/ad.html?finnkode=274036237,2021
6400,2020-07-31,Elektrisitet,289900,Hyundai Kona,"Hyundai Kona VARMEPUMPE, CRUISE, UNDERSTELLSBEHANDLET, DAB+",https://www.finn.no/car/used/ad.html?finnkode=280587107,2020
61453,2020-07-02,Elektrisitet,299990,Hyundai Kona,Hyundai Kona Premium 204HK 64KW/ACC/DAB/NAVI/R.cam/BT/Varmepumpe++,https://www.finn.no/car/used/ad.html?finnkode=290455032,2020
65000,2019-12-06,Elektrisitet,273147,Hyundai Kona,Hyundai Kona 64KwH,https://www.finn.no/car/used/ad.html?finnkode=292117685,2019
15100,2021-03-01,Elektrisitet,315000,Hyundai Kona,Hyundai Kona Style,https://www.finn.no/car/used/ad.html?finnkode=284887858,2021
75000,2019-04-12,Elektrisitet,259900,Hyundai Kona,Hyundai Kona PREMIUM/NORSK/LONG RANGE 449KM/SKINN/TAKLUKE/,https://www.finn.no/car/used/ad.html?finnkode=293917532,2019
27000,2021-05-05,Elektrisitet,339000,Hyundai Kona,Hyundai Kona PREMIUM 64KWh SKINN ACC HEAD UP VARMEPUMPE 2 HJULSETT,https://www.finn.no/car/used/ad.html?finnkode=295952359,2021
11500,2021-12-20,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Premium |ACC|Skinn|R.kamera|HUD++,https://www.finn.no/car/used/ad.html?finnkode=300575266,2022
12000,2021-12-21,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Premium |ACC|Skinn|R.kamera|HUD++,https://www.finn.no/car/used/ad.html?finnkode=300572892,2022
19700,2021-12-17,Elektrisitet,339900,Hyundai Kona,Hyundai Kona Premium |ACC|Skinn|R.kamera|HUD++,https://www.finn.no/car/used/ad.html?finnkode=300580081,2022
16000,2022-06-22,Elektrisitet,329900,Hyundai Kona,"Hyundai Kona Premium |RENTE 3,99*|ACC|Skinn|R.kamera|HUD++",https://www.finn.no/car/used/ad.html?finnkode=300577024,2022
23900,2021-01-28,Elektrisitet,269000,Hyundai Kona,"Hyundai Kona Keyless, Ryggekamera, A.cruise, Navigasjon+++",https://www.finn.no/car/used/ad.html?finnkode=302103909,2021
45800,2021-08-16,Elektrisitet,309000,Hyundai Kona,Hyundai Kona Premium med Soltak TOPPMODELL,https://www.finn.no/car/used/ad.html?finnkode=300590417,2021
74578,2019-05-07,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=321737886,2019
80509,2020-09-23,Elektrisitet,249000,Hyundai Kona,Hyundai Kona EL 204 HK 64kWh Premium 484 km. WLTP,https://www.finn.no/car/used/ad.html?finnkode=322668093,2020
50,2023-10-13,Elektrisitet,469000,Hyundai Kona,"Hyundai Ioniq 6 LONG RANGE/PREMIUM/20""/NORSK/SKINN/360KAM/HUD/BOSE++",https://www.finn.no/car/used/ad.html?finnkode=324017542,2023
82650,2020-11-17,Elektrisitet,293305,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=325499412,2020
54000,2020-10-12,Elektrisitet,286000,Hyundai Kona,Hyundai Kona 64 KW 482 km.204 hk. Prenium,https://www.finn.no/car/used/ad.html?finnkode=325881433,2020
18300,2022-02-21,Elektrisitet,354900,Hyundai Kona,Hyundai Kona Premium LR,https://www.finn.no/car/used/ad.html?finnkode=325505789,2022
33828,2021-10-13,Elektrisitet,349000,Hyundai Kona,"Hyundai Kona Long Range 64kwh Premium,Soltak ,Norsk ,Head-Up ,Skinn+",https://www.finn.no/car/used/ad.html?finnkode=326739175,2022
26500,2022-09-15,Elektrisitet,339900,Hyundai Kona,Hyundai Kona Long Range 64 kWh / Premium med skinn / Norsksolgt,https://www.finn.no/car/used/ad.html?finnkode=326946601,2022
36200,2021-06-23,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona Premium LR Toppmodell Meget velholdt, 1 ier, Lav km.!",https://www.finn.no/car/used/ad.html?finnkode=327148812,2021
31100,2021-11-02,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Electric,https://www.finn.no/car/used/ad.html?finnkode=327684603,2022
3500,2022-05-31,Elektrisitet,245900,Hyundai Kona,Hyundai Kona Trend SR 39.2kWh || SE KM || 305WLTP || Ledlys || Norsk,https://www.finn.no/car/used/ad.html?finnkode=328189764,2022
88900,2019-01-31,Elektrisitet,244900,Hyundai Kona,"Hyundai Kona 64 kWt Teknikk 449 km WLTP, Norsk - ikke salteksponert",https://www.finn.no/car/used/ad.html?finnkode=327776285,2019
3971,2023-07-13,Elektrisitet,268000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=328615512,2023
73667,2018-09-07,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=328620561,2019
70910,2019-02-20,Elektrisitet,249000,Hyundai Kona,Hyundai Kona 64 KW/Premium/Ventilert helskinn/LED/DAB +++,https://www.finn.no/car/used/ad.html?finnkode=328819321,2019
93743,2018-12-27,Elektrisitet,209000,Hyundai Kona,Hyundai Kona Premium *ACC*Skinn*DAB+*NAVI*HeadUp*Kamera*Carplay,https://www.finn.no/car/used/ad.html?finnkode=328985360,2019
64342,2021-02-26,Elektrisitet,299000,Hyundai Kona,"Hyundai Kona Premium Skinn, ACC, Kamera, Bluelink, Norsk++",https://www.finn.no/car/used/ad.html?finnkode=330339871,2021
67400,2019-02-15,Elektrisitet,239000,Hyundai Kona,"Hyundai Kona 150KW Premium LR..ACC,Hud,R.cam,Krell,Ny batteripakke",https://www.finn.no/car/used/ad.html?finnkode=329042964,2019
119000,2020-01-27,Elektrisitet,231437,Hyundai Kona,Hyundai Kona 64kWh|LongRange|Premium|HiFi|Norsk|Acc|Keyless|App|Navi,https://www.finn.no/car/used/ad.html?finnkode=329471570,2020
18800,2020-09-21,Elektrisitet,269000,Hyundai Kona,Hyundai Kona 39.2  Advantage,https://www.finn.no/car/used/ad.html?finnkode=330522605,2020
83000,2019-01-03,Elektrisitet,239000,Hyundai Kona,"Hyundai Kona Premium Long Range, Meget velutstyrt rekkeviddevinner !",https://www.finn.no/car/used/ad.html?finnkode=330649360,2019
24500,2022-02-01,Elektrisitet,229000,Hyundai Kona,Hyundai Kona Trend SR 305km WLTP/ Cruise/ P.Varmer/ R.Kam/ Navi/ S+V,https://www.finn.no/car/used/ad.html?finnkode=330757540,2022
57300,2019-03-21,Bensin,209000,Hyundai Kona,"Hyundai Kona 1.0 T-GDI TEKNIKK M SKINN 120HK, M/T, NAVI, KAMERA, HUD",https://www.finn.no/car/used/ad.html?finnkode=330661196,2019
66500,2020-02-17,Elektrisitet,259900,Hyundai Kona,Hyundai Kona Premium Norsk/Skinn/Premium++! SERVICE OG EU FØR SALG!,https://www.finn.no/car/used/ad.html?finnkode=330914006,2020
36000,2019-10-31,Elektrisitet,266900,Hyundai Kona,Hyundai Kona LONG RANGE 64KWh++484 WLPT+LAV KM+NAVI+ACC+RATTVARME,https://www.finn.no/car/used/ad.html?finnkode=331274555,2019
56000,2020-10-28,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=330955393,2020
40247,2019-08-02,Elektrisitet,269000,Hyundai Kona,Hyundai Kona 64 Kwh|Varmepumpe|Acc|Krell|R.Kamera|Soltak,https://www.finn.no/car/used/ad.html?finnkode=331385866,2019
40000,2021-02-26,Elektrisitet,318900,Hyundai Kona,Hyundai Kona Premium Ledbar/Krok/Takbøyler++,https://www.finn.no/car/used/ad.html?finnkode=331391044,2020
61203,2021-04-09,Elektrisitet,279000,Hyundai Kona,"Hyundai Kona Premium Long Range, 484WLTP ,Hengerfeste",https://www.finn.no/car/used/ad.html?finnkode=331596569,2021
17700,2022-10-06,Elektrisitet,369000,Hyundai Kona,Hyundai Kona Premium LongRange 484KM /Norsk /1-Eier /64kWh Se Utstyr,https://www.finn.no/car/used/ad.html?finnkode=331430792,2023
75000,2021-04-21,Elektrisitet,299000,Hyundai Kona,Hyundai Kona Premium LR,https://www.finn.no/car/used/ad.html?finnkode=333234864,2021
16800,2022-02-16,Elektrisitet,318000,Hyundai Kona,Hyundai Kona Trend Long Range,https://www.finn.no/car/used/ad.html?finnkode=331760030,2022
66825,2019-01-17,Elektrisitet,238500,Hyundai Kona,Hyundai Kona 64 kWh|Teknikk|Soltak|Skinn|Topputstyrt|Nytt batteri++,https://www.finn.no/car/used/ad.html?finnkode=333241410,2019
100,2023-11-30,Elektrisitet,379900,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN ACC, CARPLAY, KAMERA, HUD",https://www.finn.no/car/used/ad.html?finnkode=333268925,2023
9500,2022-12-28,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Demobil  Trend  EL 136hk,https://www.finn.no/car/used/ad.html?finnkode=333356051,2023
48700,2020-06-05,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=333331076,2020
4000,2023-09-25,Elektrisitet,429000,Hyundai Kona,Hyundai Kona Premium LR /NORSK BIL/V2L adapter/Sommer og Vinterhjul/,https://www.finn.no/car/used/ad.html?finnkode=333361506,2024
19500,2021-02-01,Elektrisitet,309900,Hyundai Kona,Hyundai Kona Premium 2021-registrering,https://www.finn.no/car/used/ad.html?finnkode=333425449,2020
16934,2020-11-30,Elektrisitet,304900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=333425635,2020
21500,2020-07-02,Elektrisitet,304900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=333425751,2020
39500,2020-06-16,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=333425942,2020
23500,2021-12-21,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Premium LR,https://www.finn.no/car/used/ad.html?finnkode=333467065,2022
53000,2019-07-01,Elektrisitet,249000,Hyundai Kona,Hyundai Kona Teknikk med skinn,https://www.finn.no/car/used/ad.html?finnkode=333462076,2019
96200,2018-11-28,Elektrisitet,229000,Hyundai Kona,Hyundai Kona Teknikk m/skinn ACC HUD KRELL,https://www.finn.no/car/used/ad.html?finnkode=333437760,2019
73747,2019-02-26,Elektrisitet,219000,Hyundai Kona,Hyundai Kona Premium 64KW/ 2XEL STOL/ KRELL/ HUD/ SKINN MED KJØLING,https://www.finn.no/car/used/ad.html?finnkode=333893576,2019
38500,2020-11-09,Elektrisitet,299000,Hyundai Kona,"Hyundai Kona Premium Long Range Toppmodell, Lav km.!!",https://www.finn.no/car/used/ad.html?finnkode=333612108,2020
56400,2020-09-03,Elektrisitet,298900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=333905316,2020
61000,2020-04-21,Elektrisitet,275000,Hyundai Kona,Hyundai Kona -EV - 64 KWH - Adaptive C. - Ryggekamera - Dab +,https://www.finn.no/car/used/ad.html?finnkode=333995731,2020
23500,2021-05-31,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona Premium LR Toppmodell, Soltak, 1 eier,  Lav km.!",https://www.finn.no/car/used/ad.html?finnkode=334110742,2021
15000,2022-08-23,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=334223694,2023
4000,2023-09-06,Elektrisitet,389000,Hyundai Kona,Hyundai Kona LR Premium m/skinn,https://www.finn.no/car/used/ad.html?finnkode=334127555,2023
45217,2020-12-14,Elektrisitet,279000,Hyundai Kona,"Hyundai Kona Premium 449km WLTP, stoffseter, Norsksolgt, App tilkobl",https://www.finn.no/car/used/ad.html?finnkode=334091729,2020
67000,2020-07-23,Elektrisitet,289999,Hyundai Kona,"Hyundai Kona 64Kwh Premium APP, Helskinn,Ny i Norge,Tektyl, V.dekk",https://www.finn.no/car/used/ad.html?finnkode=334309744,2020
12970,2021-05-07,Elektrisitet,249000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=334226186,2021
7500,2021-09-20,Elektrisitet,339999,Hyundai Kona,Hyundai Kona Facelift 64kWh Skinn Krell HUD ACC DAB Kamera V-dekk,https://www.finn.no/car/used/ad.html?finnkode=334354934,2021
52000,2018-10-29,Elektrisitet,259999,Hyundai Kona,"Hyundai Kona 64KWh Premium Skinn, Navi, Kamera, ACC, HUD, KRELL",https://www.finn.no/car/used/ad.html?finnkode=334355399,2019
3600,2023-05-30,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Trend SR Navi/Kamera/App/Carplay/NorskBil,https://www.finn.no/car/used/ad.html?finnkode=334546657,2023
12000,2021-09-10,Elektrisitet,314990,Hyundai Kona,Hyundai Kona Advance Long Range 64 kWh/DAB+/Ryggekamera/V.sete/ISOfi,https://www.finn.no/car/used/ad.html?finnkode=334678732,2021
3681,2023-03-09,Elektrisitet,369900,Hyundai Kona,"Hyundai Kona Premium LR Norsk , Som ny !!",https://www.finn.no/car/used/ad.html?finnkode=334754189,2023
50000,2021-06-04,Elektrisitet,309000,Hyundai Kona,Hyundai Kona Premium App styring - 484KM - Norsk - Soltak ++,https://www.finn.no/car/used/ad.html?finnkode=334765404,2021
40325,2020-05-07,Elektrisitet,319990,Hyundai Kona,Hyundai Kona Fult utstyrt / Nybilgaranti / WLTP 484 / EU24,https://www.finn.no/car/used/ad.html?finnkode=334785185,2020
80000,2019-04-24,Elektrisitet,245000,Hyundai Kona,Hyundai Kona Teknikk Long Range/Norsk/UTVIDET GARANTI/ACC/Head-up,https://www.finn.no/car/used/ad.html?finnkode=334801144,2019
28900,2022-01-18,Elektrisitet,349000,Hyundai Kona,Hyundai Kona NORSK PREMIUM 64KWT SKINN 3-FAS ACC CARPLAY NAVI KAMERA,https://www.finn.no/car/used/ad.html?finnkode=334819778,2022
14000,2023-03-30,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Trend SR /NORSK BIL/Navi/Bluelink/R.Kamera,https://www.finn.no/car/used/ad.html?finnkode=335603944,2023
71238,2020-10-01,Elektrisitet,259000,Hyundai Kona,"Hyundai Kona Premium 449km WLTP, skinn, hengerfeste",https://www.finn.no/car/used/ad.html?finnkode=335616741,2020
41088,2020-08-07,Elektrisitet,289000,Hyundai Kona,Hyundai Kona 484Wltp,https://www.finn.no/car/used/ad.html?finnkode=335598985,2020
92500,2020-03-31,Elektrisitet,229900,Hyundai Kona,Hyundai Kona 64kwh 449km/Skinn/Krell/HUD/ ACC/ Norsk/ Soltak/EU03.26,https://www.finn.no/car/used/ad.html?finnkode=335705594,2020
100,2023-11-30,Elektrisitet,384900,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN, ACC, TAKLUKE, CARPLAY",https://www.finn.no/car/used/ad.html?finnkode=335628764,2023
81810,2020-11-24,Elektrisitet,249000,Hyundai Kona,Hyundai Kona Premium KAMERA/NAVI,https://www.finn.no/car/used/ad.html?finnkode=335714636,2020
62000,2018-11-22,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona 64KW TEKNIKK / PREMIUM, FULLSKINN, ALT UTSTYR ++",https://www.finn.no/car/used/ad.html?finnkode=335726388,2019
47000,2019-10-22,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Premium/Long Range/skinnseter 480 km WLTP,https://www.finn.no/car/used/ad.html?finnkode=335728102,2019
66000,2020-02-20,Elektrisitet,269900,Hyundai Kona,Hyundai Kona Premium m/skinn Norsk - skinn - nybilgaranti -,https://www.finn.no/car/used/ad.html?finnkode=335729624,2020
72000,2019-02-08,Elektrisitet,249900,Hyundai Kona,"Hyundai Kona 64Kw, Premium, HUD, Skinn , Teknik, Varmepumpe, Norsk",https://www.finn.no/car/used/ad.html?finnkode=335752574,2019
77000,2018-09-20,Elektrisitet,239000,Hyundai Kona,Hyundai Kona 64kWh 204HK PREMIUM SKINN ACC HEADUP KEYLESS TOPPUTGAVE,https://www.finn.no/car/used/ad.html?finnkode=335798348,2019
29876,2020-05-28,Elektrisitet,279000,Hyundai Kona,Hyundai Kona 150kW 64kWh Blue Drive Nybilgaranti,https://www.finn.no/car/used/ad.html?finnkode=330541793,2020
43550,2021-03-11,Elektrisitet,299000,Hyundai Kona,Hyundai Kona 484 WLTP/VARMEPUMPE/APP/RYGGEKAMERA/HUD/ACC,https://www.finn.no/car/used/ad.html?finnkode=335884489,2021
22083,2020-10-09,Elektrisitet,284900,Hyundai Kona,Hyundai Kona (64kWt/485km) FJERNSTART•KRELL•KAMERA,https://www.finn.no/car/used/ad.html?finnkode=336016443,2020
33000,2020-12-15,Elektrisitet,272868,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=336327957,2020
19104,2021-11-17,Elektrisitet,349000,Hyundai Kona,Hyundai Kona Long Range Premium m/skinn |Ledbar|Promise|Norsk|Garant,https://www.finn.no/car/used/ad.html?finnkode=336441577,2022
68000,2020-01-08,Elektrisitet,259900,Hyundai Kona,"Hyundai Kona Premium med skinn,Ny i Norge",https://www.finn.no/car/used/ad.html?finnkode=336425298,2020
33500,2021-03-12,Elektrisitet,304900,Hyundai Kona,Hyundai Kona Long Range Premium m/skinn |Soltak|1 eier| Promise,https://www.finn.no/car/used/ad.html?finnkode=336441562,2021
10000,2023-07-31,Elektrisitet,268900,Hyundai Kona,Hyundai Kona Trend SR 39KWT - Flere farger på lager!,https://www.finn.no/car/used/ad.html?finnkode=336313980,2023
29500,2021-08-23,Elektrisitet,229000,Hyundai Kona,Hyundai Kona 305km/Navi/BlueLink/R.kam/V.pump/Carplay/Ad.cruise,https://www.finn.no/car/used/ad.html?finnkode=336456930,2021
41000,2020-12-10,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Premium m/skinn 64kwh,https://www.finn.no/car/used/ad.html?finnkode=336644552,2020
80,2023-03-31,Elektrisitet,299000,Hyundai Kona,"Hyundai Kona EV 136 Hk Trend Navi Bluelink Kamera Cruise Led ""NY""",https://www.finn.no/car/used/ad.html?finnkode=336658150,2023
59700,2020-08-25,Elektrisitet,260000,Hyundai Kona,Hyundai Kona Premium/64Kwh/Norsk/Leveringsklar/App/LED/Adaptiv.Cru,https://www.finn.no/car/used/ad.html?finnkode=336731878,2020
81500,2020-05-05,Elektrisitet,278900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=336694072,2020
18000,2022-09-08,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=336779563,2023
13450,2021-03-29,Elektrisitet,319000,Hyundai Kona,"Hyundai Kona Premium LR 484km WLTP, skinn",https://www.finn.no/car/used/ad.html?finnkode=336769780,2021
30600,2020-11-05,Elektrisitet,278900,Hyundai Kona,Hyundai Kona Premium/Skinn/1 EIER!  LAV KM!,https://www.finn.no/car/used/ad.html?finnkode=336794987,2020
48000,2020-10-28,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Long Range Premium /soltak/ skinn,https://www.finn.no/car/used/ad.html?finnkode=336873291,2020
49,2023-11-30,Elektrisitet,379900,Hyundai Kona,Hyundai Kona Long Range 204hk Premium Norsk !,https://www.finn.no/car/used/ad.html?finnkode=336817941,2023
76000,2019-11-14,Elektrisitet,239000,Hyundai Kona,Hyundai Kona 64kwh / Premium / Norsk /,https://www.finn.no/car/used/ad.html?finnkode=336873268,2019
73000,2018-11-22,Elektrisitet,229000,Hyundai Kona,Hyundai Kona Premium 64kWh/Norsk/Premium/449km/,https://www.finn.no/car/used/ad.html?finnkode=337565708,2019
11000,2022-12-30,Elektrisitet,274900,Hyundai Kona,Hyundai Kona Trend SR Rask levering!,https://www.finn.no/car/used/ad.html?finnkode=337467529,2023
14000,2022-10-10,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Trend SR / App / Rattvarme /,https://www.finn.no/car/used/ad.html?finnkode=337444933,2023
58000,2021-01-28,Elektrisitet,289900,Hyundai Kona,Hyundai Kona 64kWh Premium Long Range m/skinn og soltak,https://www.finn.no/car/used/ad.html?finnkode=337552137,2021
