distance,first_registration,fuel,price,search,title,url,year
13258,2022-08-30,Elektrisitet,408900,kia e-niro,Kia Niro 64kWh EXCLUSIVE/NORSK/HUD/ACC/SKINN++,https://www.finn.no/car/used/ad.html?finnkode=339558182,2023
17347,2022-12-06,Elektrisitet,389000,kia e-niro,Kia E-Niro EV ACTION Adaptiv cruise,https://www.finn.no/car/used/ad.html?finnkode=339956869,2023
39000,2021-12-08,Elektrisitet,339000,kia e-niro,"Kia E-Niro Exclusive ADAPTIV, NORSK, RYGGEKAMERA",https://www.finn.no/car/used/ad.html?finnkode=339675817,2022
61000,2018-06-15,El + Bensin,206305,kia e-niro,"Kia Niro 1,6 Plug-in Hybrid Active NY EU",https://www.finn.no/car/used/ad.html?finnkode=339836493,2018
55478,2020-10-16,Elektrisitet,299900,kia e-niro,Kia E-Niro Advance Plus,https://www.finn.no/car/used/ad.html?finnkode=339971115,2020
25500,2021-09-19,Elektrisitet,349900,kia e-niro,Kia E-Niro Exclusive VI TAR INNBYTTE! - HENT DENNE IDAG!,https://www.finn.no/car/used/ad.html?finnkode=339986521,2022
42200,2020-12-15,Elektrisitet,309900,kia e-niro,Kia E-Niro Exclusive Norsk/ACC/Skinn/JBL/Navi/Kam/Carplay/Dab+,https://www.finn.no/car/used/ad.html?finnkode=339980199,2021
67719,2021-05-14,Elektrisitet,299000,kia e-niro,"Kia E-Niro 64kwh Exclusive,ACC,JBL,V-pumpe,Keyless,Carplay,Kamera+",https://www.finn.no/car/used/ad.html?finnkode=340099117,2021
3900,2022-09-09,Elektrisitet,399000,kia e-niro,Kia E-Niro Elektrisk Active Pluss aut,https://www.finn.no/car/used/ad.html?finnkode=340061615,2023
88000,2020-02-27,Elektrisitet,279000,kia e-niro,Kia E-Niro First E/Norsk/Garanti til feb 2027 eller 150.000 km,https://www.finn.no/car/used/ad.html?finnkode=325855628,2019
67000,2021-05-26,Elektrisitet,309999,kia e-niro,Kia E-Niro E-NIRO 150KW,https://www.finn.no/car/used/ad.html?finnkode=339908321,2021
32340,2021-10-14,Elektrisitet,319900,kia e-niro,"Kia E-Niro Spirit JBL, R.Kam, Navi, Acc",https://www.finn.no/car/used/ad.html?finnkode=340101017,2021
84000,2019-01-03,Elektrisitet,255000,kia e-niro,Kia Niro 64kWh 204HK 7 år garanti/Exclusive/ACC/LED/JBL/Kamera,https://www.finn.no/car/used/ad.html?finnkode=340183753,2019
8600,2023-05-08,Elektrisitet,399000,kia e-niro,"Kia E-Niro 2023 Kia Niro EV 64,8 kWh Exclusive med vinterdekk",https://www.finn.no/car/used/ad.html?finnkode=302374820,2023
16000,2022-09-07,Elektrisitet,407029,kia e-niro,"Kia E-Niro 64,8 kWh 460KM Active Pluss.NORSK.FACELIFT.",https://www.finn.no/car/used/ad.html?finnkode=340214253,2023
28700,2021-06-04,Elektrisitet,319000,kia e-niro,Kia E-Niro Exclusive 64kWh Topp utstyrt Soltak Skinn Ryggekamera,https://www.finn.no/car/used/ad.html?finnkode=340204963,2021
17500,2021-05-31,Elektrisitet,309000,kia e-niro,"Kia E-Niro Active Demobil, 64kwh batt,lang garanti,lang rekkevidde",https://www.finn.no/car/used/ad.html?finnkode=340235043,2021
56827,2021-11-02,Elektrisitet,292129,kia e-niro,Kia E-Niro E-NIRO 150KW,https://www.finn.no/car/used/ad.html?finnkode=340638435,2021
93000,2019-05-21,Elektrisitet,249000,kia e-niro,Kia E-Niro EXCLUSIVE 64kWh - NY I NORGE - SKINN FIRST EDITION,https://www.finn.no/car/used/ad.html?finnkode=340204214,2019
18000,2021-08-18,Elektrisitet,322129,kia e-niro,"Kia E-Niro E-NIRO 150KW.EXCLUSIVE.NORSK.7ÅR/150"".RESERVERT-01/03",https://www.finn.no/car/used/ad.html?finnkode=340216069,2021
39700,2021-12-13,Elektrisitet,338868,kia e-niro,Kia E-Niro Exclusive,https://www.finn.no/car/used/ad.html?finnkode=308256022,2022
