area,distance,first_registration,fuel,price,search,title,url,year
8906 Brønnøysund,160921,2017-02-10,Diesel,144305,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-110 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=340838171,2017
"Galteråsen 15a, 5916 Isdalstø",121000,2014-11-12,Diesel,229000,Skoda Octavia,Skoda Octavia HENGERFESTE/ADAPTIVCRUISEKONTROLL/L&K/EL-SETER++,https://www.finn.no/car/used/ad.html?finnkode=340843612,2015
"Sophie Radichs vei 1, 2003 Lillestrøm",189800,2013-10-16,Bensin,93672,Skoda Octavia,Skoda Octavia 1.4-140hk/ELEGANCE/PANO/KROK/SKINN/DAB/NAVI/EU-30.04.25,https://www.finn.no/car/used/ad.html?finnkode=340802623,2014
7224 Melhus,38000,2016-06-27,Bensin,204305,Skoda Octavia,Skoda Octavia OCTAVIA 1.8-179,https://www.finn.no/car/used/ad.html?finnkode=340550530,2017
"Kloppenebakken 10, 4847 Arendal",168539,2011-08-16,Diesel,79000,Skoda Octavia,Skoda Octavia 1.6TDI 105HK 4X4| NY EU| SOUNDSYSTEM| KROK| CRUISE,https://www.finn.no/car/used/ad.html?finnkode=340931498,2011
"kjølstadvegen 1, 2160 Vormsund",139900,2016-06-24,Bensin,159000,Skoda Octavia,"Skoda Octavia 1.8Tsi Bensin Automat,180HK,Norsk bil,DAB,Krok,p.varmer",https://www.finn.no/car/used/ad.html?finnkode=340864367,2016
"Huldertjernvegen 16C, 2070 Råholt",126927,2013-09-26,Bensin,169800,Skoda Octavia,Skoda Octavia 1.8 BENSIN 180 HK AUTOMAT 4X4 H FESTE WEBASTO DAB,https://www.finn.no/car/used/ad.html?finnkode=341038597,2014
"Ingeniør Rybergs gate 103, 3027 Drammen",168994,2013-06-24,Diesel,114900,Skoda Octavia,Skoda Octavia TDI | DSG | TILHENGERFESTE | NAVI | DELSKINN | NY EU,https://www.finn.no/car/used/ad.html?finnkode=341021704,2014
"Kokstadflaten 19B, 5257 Kokstad",58200,2019-05-10,Diesel,239900,Skoda Octavia,Skoda Octavia 2.0 TDI 150HK DSG/Style/LED/ACC/Ryggekamera/Norsk/S+V,https://www.finn.no/car/used/ad.html?finnkode=341000516,2019
5099 Bergen,160000,2014-04-02,Bensin,134034,Skoda Octavia,Skoda Octavia OCTAVIA 1.8-179 4X4,https://www.finn.no/car/used/ad.html?finnkode=262423563,2014
"Myreneveien 25, 4847 Arendal",105036,2016-09-01,Bensin,228800,Skoda Octavia,Skoda Octavia 1.8TSI 180hk | 4X4 | WEBASTO | ACC| Ryggekamera| KROK++,https://www.finn.no/car/used/ad.html?finnkode=339183452,2017
4642 Søgne,159900,2008-04-08,Diesel,74990,Skoda Octavia,Skoda Octavia Scout OCTAVIA SCOUT 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=339281775,2008
"Heddalsveien 36, 3674 Notodden",129500,2017-12-06,Diesel,224000,Skoda Octavia,Skoda Octavia 2.0 150HK AUTOMAT 4x4/WEBASTO/PANORAM/NAVI/KROK/GARANTI,https://www.finn.no/car/used/ad.html?finnkode=339280274,2017
"Hensmoveien 20, 3516 Hønefoss",36500,2017-07-04,Diesel,289900,Skoda Octavia,Skoda Octavia TDI 2.0 150 HK 4X4 Sedan| Webasto | Navi| H.fest|LAV KM,https://www.finn.no/car/used/ad.html?finnkode=339294605,2018
"Morenefaret 1, 4340 Bryne",96197,2017-12-07,Diesel,289000,Skoda Octavia,Skoda Octavia Scout 2.0 TDI 184HK 4x4 Auto ACC R.Kamera Navi Krok Garanti,https://www.finn.no/car/used/ad.html?finnkode=341040695,2018
"Raset 19, 3735 Skien",158985,2013-10-10,Bensin,119000,Skoda Octavia,Skoda Octavia 1.4 140HK AUTOMAT WEBASTO NAVI HENGERFESTE BT +++,https://www.finn.no/car/used/ad.html?finnkode=339395614,2014
"Rørgata 4, 6517 Kristiansund N",140000,2016-10-03,Bensin,219000,Skoda Octavia,Skoda Octavia Kjøreskole utstyrt stasjonsvogn med 4x4 og automatgir,https://www.finn.no/car/used/ad.html?finnkode=339325021,2017
"Brodtkorbsgate 7, 1338 Sandvika",176000,2013-09-17,Diesel,95000,Skoda Octavia,"Skoda Octavia 1,6-105HK / Norsk / EU 09/25 / Hengerfeste / ACC +++",https://www.finn.no/car/used/ad.html?finnkode=339417027,2013
8016 Bodø,150000,2016-12-29,Diesel,165000,Skoda Octavia,Skoda Octavia Scout OCTAVIA SCOUT 2.0-184 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=339492196,2017
"Kristian Birkelandsvei 2, 4820 Froland",223600,2010-05-19,Bensin,19000,Skoda Octavia,Skoda Octavia OCTAVIA 1.2-105//H.feste//Outlet,https://www.finn.no/car/used/ad.html?finnkode=339299363,2010
"Hov Alle 23, 3515 Hønefoss",216000,2010-10-14,Diesel,41844,Skoda Octavia,Skoda Octavia 1.6 TDI 105 hk FINANSIERING,https://www.finn.no/car/used/ad.html?finnkode=339477877,2011
"Smørbøttaveien 9, 1617 Fredrikstad",135100,2019-03-21,Diesel,239900,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk Style 4x4 aut ACC/Webasto/Krok/BT/Dab+",https://www.finn.no/car/used/ad.html?finnkode=339481887,2019
"Nedre Eiker vei 14B, 3045 Drammen",147000,2009-08-26,Diesel,59000,Skoda Octavia,Skoda Octavia 1.6 TDI 105HK ELEGANCE,https://www.finn.no/car/used/ad.html?finnkode=339478493,2009
2000 Lillestrøm,71000,2019-12-19,Diesel,339900,Skoda Octavia,"Skoda Octavia 2,0 TDI 184hk 4x4 L&K aut, ALT av utstyr",https://www.finn.no/car/used/ad.html?finnkode=339493691,2020
"Hardangervegen 27, 5705 Voss",68805,2019-11-28,Diesel,309000,Skoda Octavia,Skoda Octavia FL STYLE 184DSG 4X4,https://www.finn.no/car/used/ad.html?finnkode=339528780,2020
"Barstølveien 22 F, 4636 Kristiansand S",54000,2017-06-23,Bensin,198900,Skoda Octavia,Skoda Octavia 116HK Automat Ambition ACC DAB H.feste EU 06/25,https://www.finn.no/car/used/ad.html?finnkode=339559564,2018
"Haralds vei 12, 1470 Lørenskog",175606,2019-02-20,Diesel,219900,Skoda Octavia,Skoda Octavia Scout 2.0TDI 150HK 4X4 AUTOMAT | ACC | KROK | WEBASTO,https://www.finn.no/car/used/ad.html?finnkode=335722070,2019
"Vilbergvegen 71, 2060 Gardermoen",251000,2017-03-31,Diesel,199900,Skoda Octavia,Skoda Octavia 2.0TDI/150HK/4x4/DSG/R-kam/Krok/Dab/Acc/Weba/Navi++,https://www.finn.no/car/used/ad.html?finnkode=336183530,2018
"Ranheimsveien 7a, 7044 Trondheim",81700,2019-08-22,Diesel,329000,Skoda Octavia,"Skoda Octavia Scout 150HK DSG*4X4*WEBASTO*KROK*ACC*kr.2.995,- pr mnd!",https://www.finn.no/car/used/ad.html?finnkode=336274275,2019
"Ingeniør Rybergs gate 104, 3027 Drammen",103200,2017-01-25,Diesel,239900,Skoda Octavia,"Skoda Octavia Navi,Krok,Ryggekamera,SmartLink,Xenon,Canton,ACC+++",https://www.finn.no/car/used/ad.html?finnkode=336301160,2017
"Øvre rælingsvei 176, 2008 Fjerdingby",137500,2016-10-07,Bensin,159836,Skoda Octavia,"Skoda Octavia 1,8 TSI 180hk Elegance 7DSG",https://www.finn.no/car/used/ad.html?finnkode=336329563,2015
"Øvre rælingsvei 176, 3074 Sande i Vestfold",168000,2017-06-27,Diesel,219000,Skoda Octavia,"Skoda Octavia 2,0 TDI 184hk 4x4 L&K 6DSG",https://www.finn.no/car/used/ad.html?finnkode=336329183,2018
"Krittveien 34, 4656 Hamresanden",228000,2011-12-15,Diesel,49990,Skoda Octavia,Skoda Octavia EU OK 03.2025/ TURBO DIESEL/ STAGE 2/ 170HK/ KROK/ ++,https://www.finn.no/car/used/ad.html?finnkode=336301908,2011
"Øvre rælingsvei 176, 2008 Fjerdingby",150713,2015-03-02,Bensin,180000,Skoda Octavia,"Skoda Octavia Scout Octavia Scout 1,8 4x4",https://www.finn.no/car/used/ad.html?finnkode=336329594,2015
"Øvre rælingsvei 176, 2008 Fjerdingby",139570,2019-12-23,Bensin,179147,Skoda Octavia,Skoda Octavia OCTAVIA 1.8-179 4X4,https://www.finn.no/car/used/ad.html?finnkode=336329578,2015
"Kjeller vest 1, 2007 Kjeller",104729,2018-08-22,Diesel,219000,Skoda Octavia,Skoda Octavia L&K - Nylig EU  - 150hk - Appel CarPlay - Webasto,https://www.finn.no/car/used/ad.html?finnkode=336465476,2018
"Lensmannsvegen 2, 3732 Skien",229000,2014-05-08,Diesel,109000,Skoda Octavia,Skoda Octavia OCTAVIA 2.0D-150HK /4X4/H.F/Ny Eu/Ny service,https://www.finn.no/car/used/ad.html?finnkode=336667669,2014
1081 Oslo,156000,2023-02-21,Diesel,129000,Skoda Octavia,Skoda Octavia 2.0/150hk/TDI/Pano/Navi/Adaptiv/Isofix/DAB/EU OK 02/26,https://www.finn.no/car/used/ad.html?finnkode=336686605,2014
,75000,2018-04-23,Diesel,204900,Skoda Octavia,"Skoda Octavia 116TDI DSG,STYLE,WEBASTO,NAVI,ACC,PDC,SIDE ASSIST,KROK+",https://www.finn.no/car/used/ad.html?finnkode=326620150,2018
"Hendenvegen 5, 6423 Molde",58500,2021-05-31,Bensin,249000,Skoda Octavia,"Skoda Octavia a8 stv sty 110 mhev dsg 48 SKINN, ELBAKLUKE,ELSETE,KROK",https://www.finn.no/car/used/ad.html?finnkode=325743125,2021
"Osloveien 91, 1815 Askim",78600,2019-06-07,Diesel,339000,Skoda Octavia,Skoda Octavia Scout 2.0 TDi 150HK DSG 4X4 SKINN/ALCANTARA WEBASTO PANO ACC,https://www.finn.no/car/used/ad.html?finnkode=336696926,2019
,168500,2014-08-26,Bensin,169000,Skoda Octavia,Skoda Octavia RS 220hk / Canton / ACC / Krok / Pano / Navi / Ny Service+,https://www.finn.no/car/used/ad.html?finnkode=325656419,2015
"Hendenvegen 5, 6423 Molde",54000,2020-11-24,El + Bensin,379000,Skoda Octavia,"Skoda Octavia RS A8 STV RS 245TSI PHEV DSG PLUG-IN-HYBRID,LEDLYS,CANTON",https://www.finn.no/car/used/ad.html?finnkode=287258274,2021
"Hønengata 89, 3515 Hønefoss",120000,2021-03-03,Diesel,399999,Skoda Octavia,Skoda Octavia RS 200Hk/4x4/Aut/ACC/Kamera/Webasto/Navi/HUD/Krok,https://www.finn.no/car/used/ad.html?finnkode=336795872,2021
"Ringeriksveien 241, 1340 Skui",182000,2017-06-08,Bensin,147900,Skoda Octavia,"Skoda Octavia 1,0 116 HK TSI AUTOMAT DSG, EU-GODKJENT TIL AUGUST 2025",https://www.finn.no/car/used/ad.html?finnkode=327556527,2018
"Arvesetveien 2, 0668 Oslo",77000,2018-12-14,Diesel,288947,Skoda Octavia,"Skoda Octavia 2.0 TDI,4X4, L&K, P.varmer,ACC,Canton,Krok,Active info",https://www.finn.no/car/used/ad.html?finnkode=326819442,2019
"Brusdalsveien 200, 6011 Ålesund",29900,2021-10-01,El + Bensin,399800,Skoda Octavia,Skoda Octavia RS a8 stv rs 245 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=336689589,2021
"Hendenvegen 5, 6423 Molde",33570,2021-02-15,El + Bensin,299000,Skoda Octavia,Skoda Octavia a8 stv amb 204 phev dsg 48 PLUG-IN-HYBID,https://www.finn.no/car/used/ad.html?finnkode=328863523,2021
"Hendenvegen 5, 6423 Molde",53100,2021-04-23,El + Bensin,289000,Skoda Octavia,"Skoda Octavia a8 stv amb 204 phev dsg 48 Park Sensor, NAVI, LEDLYS",https://www.finn.no/car/used/ad.html?finnkode=328732340,2021
"Viksletta 109, 1788 Halden",257000,2012-02-03,Diesel,79147,Skoda Octavia,Skoda Octavia Scout OCTAVIA SCOUT 2.0-140 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=328630256,2012
"Hendenvegen 5, 6423 Molde",42623,2020-12-16,El + Bensin,279000,Skoda Octavia,"Skoda Octavia a8 stv amb 204tsi phev dsg Navi,LED,AdaptivCruise",https://www.finn.no/car/used/ad.html?finnkode=328600217,2021
"Hjellumvegen 81, 2322 Ridabu",12700,2022-04-20,El + Bensin,479990,Skoda Octavia,Skoda Octavia RS STV/PEHV/245HK/CANTON/WEBASTO/ACC/HUD/PANO/MASSASJE++,https://www.finn.no/car/used/ad.html?finnkode=328905986,2022
"Hendenvegen 5, 6423 Molde",32959,2021-02-18,El + Bensin,299000,Skoda Octavia,"Skoda Octavia 1,4 TSI 204hk iV Ambition PLUG-IN-HYBRID,NAVI,LED",https://www.finn.no/car/used/ad.html?finnkode=275620585,2021
"Hendenvegen 5, 6423 Molde",37220,2021-02-18,El + Bensin,299000,Skoda Octavia,"Skoda Octavia a8 stv amb 204 phev dsg 48 PLUG-IN-HYBRID,NAVI,LED",https://www.finn.no/car/used/ad.html?finnkode=296999961,2021
"Nye tegleverksvn, 4628 Kristiansand S",313000,2012-01-12,Diesel,28000,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-110 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=329102113,2012
"Kvavik, 4580 Lyngdal",40736,2021-06-07,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=329680204,2021
"Smidsrødveien 171B, 3140 Nøtterøy",114000,2019-08-12,Diesel,199000,Skoda Octavia,"Skoda Octavia 1,6 TDI/ AUTOMAT / WEBASTO / ACC / R.KAMERA",https://www.finn.no/car/used/ad.html?finnkode=328987831,2019
"Kvavik, 4580 Lyngdal",46306,2021-08-10,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=329679772,2021
"Klokkergårdveien 4, 1711 Sarpsborg",210724,2011-07-05,Diesel,95000,Skoda Octavia,Skoda Octavia Scout 2.0-16V TDi 4x4 Stv /Automat 140HK/Eu til 08-2025,https://www.finn.no/car/used/ad.html?finnkode=216872536,2012
"Industriveien 17, 1400 Ski",84000,2010-09-28,Diesel,119000,Skoda Octavia,Skoda Octavia 1.6 TDI Elegance PDC Cruise,https://www.finn.no/car/used/ad.html?finnkode=87034254,2011
"Stjørdal, 7512 Stjørdal",96700,2010-11-17,Bensin,79900,Skoda Octavia,Skoda Octavia Eu godkjent til 25/9 2025,https://www.finn.no/car/used/ad.html?finnkode=293485288,2011
"Nye tegleverks veien, 4630 Kristiansand S",187000,2013-04-05,Diesel,61500,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-110 D 4X4   EU GODKJENT,https://www.finn.no/car/used/ad.html?finnkode=295849994,2013
"Osedalen, 4820 Froland",106000,2018-08-27,Diesel,279900,Skoda Octavia,"Skoda Octavia RS 2.0 TDI 184 HK. DSG, Webasto, H feste, R kam",https://www.finn.no/car/used/ad.html?finnkode=297620670,2018
,215000,2010-11-19,Diesel,49999,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D 4X4 EU GODKJENNT TIL 2025,https://www.finn.no/car/used/ad.html?finnkode=296597306,2011
"Hendenvegen 5, 6423 Molde",32103,2021-02-18,El + Bensin,299000,Skoda Octavia,"Skoda Octavia 1,4 TSI 204hk iV Ambition PLUG-IN-HYBRID",https://www.finn.no/car/used/ad.html?finnkode=275614808,2021
"Nye tegleverks veien, 4630 Kristiansand S",252000,2009-09-14,Diesel,36777,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-105 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=298713299,2010
"Ryggeveien 248, 1580 Rygge",120000,2014-04-24,Diesel,149934,Skoda Octavia,Skoda Octavia Elegance Automat 150HK Webasto H-Feste Navi,https://www.finn.no/car/used/ad.html?finnkode=299752211,2014
"vesterveien 21, 4836 Arendal",196000,2008-06-11,Diesel,34999,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-101 D EU GODKJENNES TIL 2025,https://www.finn.no/car/used/ad.html?finnkode=300634861,2008
"Nye tegleverks veien, 4630 Kristiansand S",225000,2007-05-14,Diesel,30777,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-105 D 4X4  EU GODKJENT,https://www.finn.no/car/used/ad.html?finnkode=303813267,2007
"99 Teglverksveien, 3057 Solbergelva",134000,2011-02-09,Diesel,49777,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D NY EU,https://www.finn.no/car/used/ad.html?finnkode=300395447,2011
"99 Teglverksveien, 3057 Solbergelva",162000,2010-11-24,Bensin,59777,Skoda Octavia,Skoda Octavia OCTAVIA 1.2-105 AUTOMAT,https://www.finn.no/car/used/ad.html?finnkode=301508942,2011
"Fagernesveien 134, 8514 Narvik",183,2022-08-31,El + Bensin,499000,Skoda Octavia,Skoda Octavia a8 stv sty 204tsi phev dsg,https://www.finn.no/car/used/ad.html?finnkode=306103772,2021
"Nye teglverks veien, 4630 Kristiansand S",224000,2007-05-14,Diesel,26777,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-105 D 4X4  EU GODKJENT,https://www.finn.no/car/used/ad.html?finnkode=306256037,2007
"Nessvegen 57, 7550 Hommelvik",244200,2002-10-11,Diesel,29000,Skoda Octavia,Skoda Octavia 1.9 TDI Stv,https://www.finn.no/car/used/ad.html?finnkode=307841843,2003
"Teknologiveien 4, 8517 Narvik",171500,2010-02-10,Diesel,89900,Skoda Octavia,Skoda Octavia TDi 4X4 - WEBASTO - TDI - XENON - CRUISE,https://www.finn.no/car/used/ad.html?finnkode=306130420,2010
3475 Sætre,135000,2016-04-12,Bensin,215000,Skoda Octavia,"Skoda Octavia RS 2,0 TSI 230hk DSG",https://www.finn.no/car/used/ad.html?finnkode=312425173,2016
"Nye teglverks veien, 4630 Kristiansand S",192000,2010-01-26,Diesel,33777,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=312679875,2010
"Sophie Radichs vei 1, 2003 Lillestrøm",130000,2016-05-26,Diesel,129147,Skoda Octavia,Skoda Octavia 1.6-105HK. AUTOMAT/BT/P.SENSOR/ISOFIX/EU-30.11.2024,https://www.finn.no/car/used/ad.html?finnkode=315476292,2015
"Skåraveien 15, 1621 Gressvik",133456,2016-06-07,Bensin,162900,Skoda Octavia,Skoda Octavia 150HK-BENSIN-AUTOMAT-CRUICE-LEV MED NY SERVICE,https://www.finn.no/car/used/ad.html?finnkode=315474159,2016
"Asker - Vollen, 1390 Vollen",156268,2012-07-06,Bensin,96900,Skoda Octavia,Skoda Octavia 1.2 TSI 105HK/AUTOMAT/DSG/CRUISE/ISOFIX/EU-01.26++,https://www.finn.no/car/used/ad.html?finnkode=313792293,2012
"Kongeveien 6, 2750 Gran",148067,2016-06-24,Diesel,174000,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-110 D 4X4 Style/Amundsen,https://www.finn.no/car/used/ad.html?finnkode=317476543,2016
"Verkstedveien 15, 2500 Tynset",149121,2019-06-06,Bensin,199000,Skoda Octavia,"Skoda Octavia 1,5 TSI ACT 150hk Style aut",https://www.finn.no/car/used/ad.html?finnkode=316825405,2019
"Skåraveien 15, 1621 Gressvik",105111,2016-06-07,Bensin,164900,Skoda Octavia,"Skoda Octavia 1,4-150HK-STYLE-AUTOMAT-DEL SKINN-KROK-DAB-CRUICE",https://www.finn.no/car/used/ad.html?finnkode=317579743,2016
"Moan 5c, 7606 Levanger",78000,2019-03-13,Diesel,249900,Skoda Octavia,"Skoda Octavia 1 EIER,DSG,STYLE,ACC+++",https://www.finn.no/car/used/ad.html?finnkode=317828069,2019
"Fagernesvegen 28, 9027 Ramfjordbotn",280670,2013-09-30,Diesel,99000,Skoda Octavia,Skoda Octavia 1.6 TDi 105hk 4x4 Stv,https://www.finn.no/car/used/ad.html?finnkode=321181869,2014
"Dyrendalsveien 13, 1752 Halden",141200,2017-04-26,Diesel,229000,Skoda Octavia,"Skoda Octavia Oct3fl stv sty tdi 150 4x4dsg ACC, Memorysete, Krok",https://www.finn.no/car/used/ad.html?finnkode=319757248,2018
"Dyrendalsveien 13, 1752 Halden",68399,2019-06-28,Bensin,239000,Skoda Octavia,"Skoda Octavia Oct3fl stv style tsi 150 dsg ACC,Side Assist, Webasto",https://www.finn.no/car/used/ad.html?finnkode=320753127,2019
"Nye teglverks veien, 4630 Kristiansand S",227000,2013-06-10,Diesel,40147,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=318898052,2013
"Torbjørnsbu 6, 4847 Arendal",86722,2019-03-22,Bensin,229000,Skoda Octavia,"Skoda Octavia 1,5 TSI 150hk DSG Webasto, ACC, Delskinn,H.feste,1 Eier",https://www.finn.no/car/used/ad.html?finnkode=322663193,2019
"Viksletta 109, 1788 Halden",278000,2008-06-17,Diesel,21777,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-101 D,https://www.finn.no/car/used/ad.html?finnkode=322951916,2009
"Kvavik, 4580 Lyngdal",46057,2021-08-10,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=329681317,2021
"Olav duuns vei 23b, 8021 Bodø",192450,2017-12-21,Diesel,229900,Skoda Octavia,Skoda Octavia OCTAVIA 2.0 TDi 4X4 Webasto ACC DSG,https://www.finn.no/car/used/ad.html?finnkode=324137313,2018
"Kvavik, 4580 Lyngdal",47502,2021-06-07,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=329682084,2021
"Navarveien 5a, 7820 Spillum",29000,2021-10-27,El + Bensin,339000,Skoda Octavia,Skoda Octavia a8 stv amb 204 phev dsg Webasto/navigasjon,https://www.finn.no/car/used/ad.html?finnkode=329689892,2022
"Rykeneveien 49, 4825 Arendal",133000,2014-07-31,Diesel,115000,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=329977977,2014
"Smørbøttaveien 9, 1617 Fredrikstad",99000,2021-02-17,Diesel,299900,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk Style ACC/Krok/Webasto/Kam/Navi/El-sete",https://www.finn.no/car/used/ad.html?finnkode=330398052,2021
"Nedre Eikervei 12 A, 3045 Drammen",233000,2014-05-12,Bensin,99000,Skoda Octavia,"Skoda Octavia 1,8TSI.180HK.DSG.EUokt24.Skinn.Outlet. Se på denne!",https://www.finn.no/car/used/ad.html?finnkode=330355099,2014
"Træleborgveien 5, 3112 Tønsberg",133990,2017-10-23,Diesel,249000,Skoda Octavia,"Skoda Octavia RS2,0TDI 184hk Aut Krok/Elsete/Canton/Webasto/Ad.cruise",https://www.finn.no/car/used/ad.html?finnkode=330906889,2018
"Sandvikveien 9, 4016 Stavanger",114000,2017-07-19,Diesel,239000,Skoda Octavia,Skoda Octavia 2.0-150 D AWD ACC/Krok/Navi/Ryggekam/P-varmer Innbytte,https://www.finn.no/car/used/ad.html?finnkode=332221070,2018
"Osloveien 91, 1815 Askim",105800,2017-01-25,Diesel,189000,Skoda Octavia,Skoda Octavia 1.6TDI 110HK STYLE DSG ADAPTIVE CRUISE BLUETOOTH DAB+,https://www.finn.no/car/used/ad.html?finnkode=331516409,2017
"Kvavik, 4580 Lyngdal",40108,2020-11-25,El + Bensin,399000,Skoda Octavia,"Skoda Octavia RS a8 stv rs 245tsi phev dsg Ryggekamera,Acc, Sportseter",https://www.finn.no/car/used/ad.html?finnkode=332458801,2021
"Doneheia 169, 4516 Mandal",92000,2019-09-10,Bensin,219000,Skoda Octavia,Skoda Octavia STYLE 1.5-150 Bensin/ Aut/ Krok/ Webasto,https://www.finn.no/car/used/ad.html?finnkode=333053292,2019
"Navarveien 5a, 7820 Spillum",33500,2021-10-13,El + Bensin,339000,Skoda Octavia,Skoda Octavia a8 stv amb 204 phev dsg,https://www.finn.no/car/used/ad.html?finnkode=332796679,2022
"Herbergveien 4, 1710 Sarpsborg",29075,2020-12-22,El + Bensin,309000,Skoda Octavia,"Skoda Octavia 1,4 TSI 204hk iV Style Navi/Ryggekam/Webasto/ACC++",https://www.finn.no/car/used/ad.html?finnkode=333427643,2021
"Kvernvolljordet 1, 3534 Sokna",115000,2019-04-09,Diesel,249000,Skoda Octavia,Skoda Octavia 2.0 TDI 150HK Style DSG 4X4 Krok/ACC/El.sete/Webasto++,https://www.finn.no/car/used/ad.html?finnkode=332331644,2019
"Fabrikkveien 7, 4033 Stavanger",169500,2010-12-15,Diesel,119000,Skoda Octavia,"Skoda Octavia SCOUT 2,0 TDi/140 HK/DSG/4X4/KROK/CRUISE/EU-12/25++",https://www.finn.no/car/used/ad.html?finnkode=333246775,2011
"Ingeniør Rybergs Gate 93, 3024 Drammen",128000,2013-08-21,Diesel,129805,Skoda Octavia,Skoda Octavia TDI 1.6 105HK Automat / Navi / Cruise / DAB / Krok ++,https://www.finn.no/car/used/ad.html?finnkode=334208877,2013
"Akslaveien 1, 7820 Spillum",71000,2020-08-25,Diesel,339000,Skoda Octavia,Skoda Octavia 2.0  TDI 4X4 STYLE | KROK| DSG|,https://www.finn.no/car/used/ad.html?finnkode=334001218,2020
"Kilebusvingen 2, 1870 Ørje",116000,2018-05-02,Diesel,247000,Skoda Octavia,Skoda Octavia 2.0-150 D Style 4X4 AUT ACC Navi Memory Varmer Krok ++,https://www.finn.no/car/used/ad.html?finnkode=334508057,2018
"Kløvningsten 5, 1739 Borgenhaugen",101200,2014-10-08,Bensin,189000,Skoda Octavia,"Skoda Octavia 1,8 TSI 180hk 4x4, DSG, Lav km, H.feste, Webasto",https://www.finn.no/car/used/ad.html?finnkode=334226832,2015
"Gamlevegen 1, 4352 Kleppe",119900,2013-02-28,Bensin,99900,Skoda Octavia,"Skoda Octavia EU 02.25, 1.2 105HK, AUTOMAT, TILSTANDSRAPPORT, GARANTI",https://www.finn.no/car/used/ad.html?finnkode=334583044,2013
"Ramdalveien 4, 3128 Nøtterøy",105450,2019-05-20,Diesel,264900,Skoda Octavia,"Skoda Octavia 2,0 TDI 184hk Style 4x4 aut Hengerfeste/ Varmer / ACC+",https://www.finn.no/car/used/ad.html?finnkode=334316688,2019
"Navarveien 5a, 7820 Spillum",36500,2021-05-25,El + Bensin,299000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48 Webasto/navi/elførersete,https://www.finn.no/car/used/ad.html?finnkode=334936085,2021
"Sandmoflata 2, 7093 Tiller",105398,2017-06-08,Diesel,279000,Skoda Octavia,"Skoda Octavia Scout 2,0D 150Hk Krok Canton Navi Kamera",https://www.finn.no/car/used/ad.html?finnkode=335113811,2018
"Fagernesveien 134, 8514 Narvik",51648,2021-06-29,El + Bensin,339000,Skoda Octavia,Skoda Octavia a8 stv sty 204tsi phev dsg Webasto/Skinn/Panorama,https://www.finn.no/car/used/ad.html?finnkode=335362327,2021
"Skotselvveien 2, 3302 Hokksund",89440,2019-03-18,Diesel,279000,Skoda Octavia,Skoda Octavia 2.0 TDI 150hk Dsg 4x4 Style NyService/Web/Navi/Krok/Acc,https://www.finn.no/car/used/ad.html?finnkode=335368935,2019
"Skibåsen 15A, 4636 Kristiansand S",82330,2013-09-03,Bensin,179900,Skoda Octavia,Skoda Octavia 1.8-179HK-TSI-DSG*DELSKINN*CRUISE*XENON*MULTIRATT*KROK+,https://www.finn.no/car/used/ad.html?finnkode=335375615,2014
"Nomevegen 46, 3733 Skien",265000,2015-12-23,Diesel,119000,Skoda Octavia,Skoda Octavia 2.0TDI 150 Hk Automat/R-kam/SmartLink/Navi/DAB/KROK/ACC,https://www.finn.no/car/used/ad.html?finnkode=335461287,2016
