area,distance,first_registration,fuel,price,search,title,url,year
"Trondheimsvegen 43, 7340 Oppdal",69985,2021-01-15,El + Bensin,499000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech med hengerfeste,https://www.finn.no/car/used/ad.html?finnkode=330679640,2021
"Verksvegen 8, 7725 Steinkjer",145434,2015-07-30,Bensin,199000,Toyota RAV4,Toyota RAV4 4x4 71 Nord Edition H.feste/Kamera/Varmer/DAB+/El luke,https://www.finn.no/car/used/ad.html?finnkode=330955304,2015
"Russesletta 5, 8907 Brønnøysund",49099,2021-12-29,El + Bensin,589000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive Toppmodell | 10 ÅR GARANTI*,https://www.finn.no/car/used/ad.html?finnkode=330780917,2021
"Løypstrengen 14, 7300 Orkanger",98600,2019-10-01,El + Bensin,389900,Toyota RAV4,Toyota RAV4 RAV4,https://www.finn.no/car/used/ad.html?finnkode=330910467,2019
"Kjeller Vest 4, 2007 Kjeller",43607,2022-05-25,El + Bensin,565000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech,https://www.finn.no/car/used/ad.html?finnkode=330787706,2022
"Henrik Bulls Veg 107, 2069 Jessheim",62522,2020-09-29,El + Bensin,489000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech aut Bruktbilkampanje,https://www.finn.no/car/used/ad.html?finnkode=331043977,2020
"Digernes Næringspark 6, 6018 Ålesund",61265,2021-04-13,El + Bensin,467000,Toyota RAV4,"Toyota RAV4 PHEV AWD-i Active Plug-In, 75 Km KAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=331046441,2021
"Digernes Næringspark 6, 6018 Ålesund",53076,2021-09-07,El + Bensin,419000,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Active Navi,V.i.ratt,Ry.kam,Radar cruise++",https://www.finn.no/car/used/ad.html?finnkode=331049275,2021
"Digernes Næringspark 6, 6018 Ålesund",14725,2022-11-25,El + Bensin,398000,Toyota RAV4,"Toyota Yaris Cross 1,5 Hybrid AWD-i Active",https://www.finn.no/car/used/ad.html?finnkode=331055291,2022
"Digernes Næringspark 6, 6018 Ålesund",13788,2022-11-18,El + Bensin,398000,Toyota RAV4,"Toyota Yaris Cross 1,5 Hybrid AWD-i Active Kjempemorsom bil!",https://www.finn.no/car/used/ad.html?finnkode=331056867,2022
"Tuftenvegen 2, 7502 Stjørdal",33087,2022-10-05,El + Bensin,498000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive,https://www.finn.no/car/used/ad.html?finnkode=331360280,2022
"Roa Sentrum, 2740 Roa",60920,2020-10-30,El + Bensin,499000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech aut,https://www.finn.no/car/used/ad.html?finnkode=331472753,2020
"Løypstrengen 14, 7300 Orkanger",51350,2021-07-29,El + Bensin,479900,Toyota RAV4,Toyota RAV4 Active Tech,https://www.finn.no/car/used/ad.html?finnkode=331375985,2021
"Industriveien 20B, 2020 Skedsmokorset",117500,2021-12-30,El + Bensin,379999,Toyota RAV4,Toyota RAV4 LIFE HYBRID 4X4/DAB+/RYGGEKAMERA/CRUICE/NORSK BIL,https://www.finn.no/car/used/ad.html?finnkode=328622689,2021
"Oreveien 21, 4560 Vanse",34426,2021-03-11,El + Bensin,479000,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Style kampanjerente fra 4,95%!",https://www.finn.no/car/used/ad.html?finnkode=328585240,2021
"Trøngsla 4, 4400 Flekkefjord",42927,2022-05-30,El + Bensin,609000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Style,https://www.finn.no/car/used/ad.html?finnkode=328637960,2022
"Trøngsla 4, 4400 Flekkefjord",47058,2019-12-12,El + Bensin,449000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=328641984,2019
"Daneljordet 11, 8656 Mosjøen",43596,2021-09-06,El + Bensin,489000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Style,https://www.finn.no/car/used/ad.html?finnkode=328732825,2021
"Olav Ingstadsvei 7, 1351 Rud",55532,2021-03-11,El + Bensin,479000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=328745465,2021
