area,distance,first_registration,fuel,price,search,title,url,year
"Økernveien 147, 0580 Oslo",104100,2019-12-10,El + Bensin,339000,Mitsubishi Outlander,"Mitsubishi Outlander S-edition, Toppmodell, Takluke, Krok, 360, Skinn, ACC",https://www.finn.no/car/used/ad.html?finnkode=341829262,2020
3015 Drammen,129000,2015-08-07,El + Bensin,149900,Mitsubishi Outlander,Mitsubishi Outlander OUTLANDER 2.0-121 4WD,https://www.finn.no/car/used/ad.html?finnkode=341823575,2014
"Kvaenveien 5, 1523 Moss",155000,2015-12-02,El + Bensin,178700,Mitsubishi Outlander,"Mitsubishi Outlander 2,0 PHEV AWD INTENS+ / KROK / ACC / DAB / NAVI / R KAM",https://www.finn.no/car/used/ad.html?finnkode=341886390,2015
"Nedre kalbakkvei 90, 1081 Oslo",179000,2013-03-14,Diesel,158000,Mitsubishi Outlander,Mitsubishi Outlander 2.2 DI-D INTENSE+ 4WD AUT/DAB+/CRUISE/NAVI/SKINN/OUTLET,https://www.finn.no/car/used/ad.html?finnkode=341907291,2013
"Fagernesvegen 28, 9027 Ramfjordbotn",128095,2015-12-07,El + Bensin,225000,Mitsubishi Outlander,Mitsubishi Outlander 2.0-121 PHEV 4WD Instyle+ Aut,https://www.finn.no/car/used/ad.html?finnkode=341935431,2016
"Elgvegen 2, 2340 Løten",18689,2020-05-20,El + Bensin,369000,Mitsubishi Outlander,"Mitsubishi Outlander Instyle+ 2,4 224hk INNBYTTEKAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=341923929,2020
1820 Spydeberg,134500,2019-05-27,El + Bensin,259805,Mitsubishi Outlander,Mitsubishi Outlander PHEV 2.4 4WD INSTYLE+ SKINN 360 HENGERFESTE,https://www.finn.no/car/used/ad.html?finnkode=342124963,2019
"Ringeriksveien 177, 1339 Vøyenenga",102416,2013-01-29,Bensin,189999,Mitsubishi Outlander,"Mitsubishi Outlander 4WD-2.0-150HK-7 SETER-"" ALT UTSTYR ""-LAV KM-EU OKT 2024",https://www.finn.no/car/used/ad.html?finnkode=342191761,2013
"Klokkergårdveien 4, 1711 Sarpsborg",74000,2019-08-13,El + Bensin,329000,Mitsubishi Outlander,Mitsubishi Outlander PHEV Instyle+ / Sjekk utstyr! / Norsksolgt! +++,https://www.finn.no/car/used/ad.html?finnkode=342178297,2020
,125000,2015-11-25,Bensin,205000,Mitsubishi Outlander,"Mitsubishi Outlander 2,0B 150hkIntense+cvt aut",https://www.finn.no/car/used/ad.html?finnkode=342179991,2016
1413 Tårnåsen,246444,2009-02-10,Diesel,48999,Mitsubishi Outlander,Mitsubishi Outlander OUTLANDER 2.0-140 D 4WD,https://www.finn.no/car/used/ad.html?finnkode=341788382,2008
